name,question,response
Catholic Prayers,"""Alexa, ask Catholic Prayers to do Hail Mary""","You already have alexa, ask catholic prayers to do hail mary on your to-do list. Would you like to add alexa, ask catholic prayers to do hail mary again?."
Catholic Prayers,quit,
Catholic Prayers,"""Alexa, ask Catholic Prayers to pick a prayer""","Ok, Here's The Prayer Book"
Catholic Prayers,quit,
The Book of Mormon,"""Alexa, open The Book of Mormon.""",You have Gospel Library Reader enabled. Do you want to open it?
The Book of Mormon,Yes,"Welcome to the Gospel Library Reader. Please ask me to tell you a verse by saying, Read 1st Nephi 3 verse 7"
The Book of Mormon,"""Alexa, open The Book of Mormon.""",I was unable to find your verse. This is a work in progress please try again
The Book of Mormon,quit,
The Book of Mormon,"""Alexa, launch The Book of Mormon.""",You have Gospel Library Reader enabled. Do you want to open it?
The Book of Mormon,Yes,"Welcome to the Gospel Library Reader. Please ask me to tell you a verse by saying, Read 1st Nephi 3 verse 7"
The Book of Mormon,"""Alexa, launch The Book of Mormon.""",I was unable to find your verse. This is a work in progress please try again
The Book of Mormon,quit,
The Book of Mormon,"""Alexa, tell The Book of Mormon to give me inspiration.""",You have Gospel Library Reader enabled. Do you want to open it?
The Book of Mormon,Yes,"Welcome to the Gospel Library Reader. Please ask me to tell you a verse by saying, Read 1st Nephi 3 verse 7"
The Book of Mormon,"""Alexa, tell The Book of Mormon to give me inspiration.""",I was unable to find your book and chapter. This is a work in progress please try again
The Book of Mormon,quit,
Read the Old Testament This Year,"""Alexa, open Old Testament.""","Sorry, I'm not sure."
Read the Old Testament This Year,quit,
Read the Old Testament This Year,"""Alexa, get today's reading from the Old Testament.""","Sorry, I don't know that one."
Read the Old Testament This Year,quit,
Read the Old Testament This Year,"""Alexa, ask the Old Testament for today's reading.""",<Audio only response>
Read the Old Testament This Year,quit,
Multiplication Dojo,"""Alexa, ask Multiplication Dojo to practice multiplication by seven""",You have Multiplication Spot Quiz For Third Graders enabled. Do you want to open it?
Multiplication Dojo,Yes,"Welcome to Multiplication Spot Quiz for Third Graders. Which level shall i open, for example, level 1 or 2 ?"
Multiplication Dojo,"""Alexa, ask Multiplication Dojo to practice multiplication by seven""","To start the quiz, you can say 'Start'."
Multiplication Dojo,quit,
Multiplication Dojo,"""Alexa, ask Multiplication Dojo to practice multiplication by seven""",You have Multiplication Spot Quiz For Third Graders enabled. Do you want to open it?
Multiplication Dojo,Yes,"To start the quiz, you can say 'Start'."
Multiplication Dojo,quit,
Multiplication Dojo,"""Alexa, open Math Facts.""","Hmm, I don't know that."
Multiplication Dojo,quit,
Audubon Bird Songs,"""Alexa, ask Audubon to play a Bald Eagle""","Hmm. Maybe the skill, Audubon Bird Songs, can help. Do you want to try it?"
Audubon Bird Songs,quit,
Audubon Bird Songs,"""Alexa, ask Audubon what an American Goldfinch sound like""","Hmm. Maybe the skill, Audubon Bird Songs, can help. Do you want to try it?"
Audubon Bird Songs,quit,
Audubon Bird Songs,"""Alexa, ask Audubon to play call 3 of the BlueJay""","Hmm, I don't know that one."
Audubon Bird Songs,quit,
Bible,"""Alexa, ask Bible Verses what does John 3:16 say?""",You have Gospel Library Reader enabled. Do you want to open it?
Bible,Yes,"Welcome to the Gospel Library Reader. Please ask me to tell you a verse by saying, Read 1st Nephi 3 verse 7"
Bible,"""Alexa, ask Bible Verses what does John 3:16 say?""",I was unable to find your book and chapter. This is a work in progress please try again
Bible,quit,
Bible,"""Alexa, ask Bible Verses what does John 3:16 say?""",You have Gospel Library Reader enabled. Do you want to open it?
Bible,Yes,I was unable to find your book and chapter. This is a work in progress please try again
Bible,quit,
Bible,"""Alexa, ask Bible Verses what does John 3:16 say?""",You have Gospel Library Reader enabled. Do you want to open it?
Bible,Yes,I was unable to find your book and chapter. This is a work in progress please try again
Bible,quit,
Weed Buddy,"""Alexa, tell Weed Buddy I like Obama Kush.""","Hmm, I don't know that one."
Weed Buddy,quit,
Weed Buddy,"""Alexa, ask Weed Buddy to search Khalifa Kush.""",You have Ask My Buddy enabled. Do you want to open it?
Weed Buddy,Yes,"Welcome to Ask My Buddy, Who would you like to alert ?"
Weed Buddy,"""Alexa, ask Weed Buddy to search Khalifa Kush.""","you can say alert with a name from your contact list, or alert everyone, what would you like to do ?"
Weed Buddy,quit,
Weed Buddy,"""Alexa, ask Weed Buddy for a community update.""",You have Ask My Buddy enabled. Do you want to open it?
Weed Buddy,Yes,"Welcome to Ask My Buddy, Who would you like to alert ?"
Weed Buddy,"""Alexa, ask Weed Buddy for a community update.""","you can say alert with a name from your contact list, or alert everyone, what would you like to do ?"
Weed Buddy,quit,
Beanie Boos Birthdays,"""Alexa, ask Beanie Boos when is Pippie's birthday?""","Sorry, I‰Ûªm not sure about that."
Beanie Boos Birthdays,quit,
Beanie Boos Birthdays,"""Alexa, ask Beanie Boos when is Whisker's birthday?""",<Audio only response>
Beanie Boos Birthdays,quit,
Beanie Boos Birthdays,"""Alexa, ask Beanie Boos when is Razberry's birthday?""",Raz-B's birthday is June 13th.
Beanie Boos Birthdays,quit,
Spanish,"""Alexa, Launch Spanish""",The following are 50 common Spanish expressions. Hi!
Spanish,quit,
Spanish,"""Alexa, Start Spanish""",The following are 50 common Spanish expressions. Hi!
Spanish,quit,
Spanish,"""Alexa, Play Spanish""",The following are 50 common Spanish expressions. Hi!
Spanish,quit,
Number Counter,"""Alexa, ask Number Counter to count to one hundred.""","Hmm. Maybe the skill, Number Counter, can help. Do you want to try it?"
Number Counter,quit,
Number Counter,"""Alexa, ask Number Counter to count by five to one hundred.""","Hmm, I'm not sure."
Number Counter,quit,
Number Counter,"""Alexa, launch Number Counter.""","Sorry, I don't know that one."
Number Counter,quit,
Memory Training,"""Alexa start Memory Training""","Welcome to the Memory Training Skill. Now 2 practices are available. Digits Exercise. Phone Number Exercise. For example, say start digits exercise or start phone number exercise."
Memory Training,quit,
Memory Training,"""Alexa ask Memory Training to start digits exercise""",I'll tell you 3 digits. You should repeat them in the same order. After each success I'll add one digit to the sequence. 807
Memory Training,quit,
Memory Training,"""Alexa ask Memory Training to start telephone number exercise""",I'll tell you 7 digit telephone number twice. You should repeat it. After each success I'll tell you a new one. 3064634. 3064634.
Memory Training,quit,
The Old Farmer's Almanac,"""Alexa, ask the Farmer's Almanac about today""",You have The Old Farmer's Almanac enabled. Do you want to open it?
The Old Farmer's Almanac,Yes,This is The Old Farmer's Almanac. You can ask me to tell you About Today to learn more about this day of the year.
The Old Farmer's Almanac,"""Alexa, ask the Farmer's Almanac about today""",<Short audio>
The Old Farmer's Almanac,quit,
The Old Farmer's Almanac,"""Alexa, ask the Farmer's Almanac about today""",You have The Old Farmer's Almanac enabled. Do you want to open it?
The Old Farmer's Almanac,Yes,
The Old Farmer's Almanac,quit,
The Old Farmer's Almanac,"""Alexa, ask the Farmer's Almanac about today""",You have The Old Farmer's Almanac enabled. Do you want to open it?
The Old Farmer's Almanac,Yes,
The Old Farmer's Almanac,quit,
Smart Dictionary,"""Alexa, open Smart Dictionary""",Welcome to Smart Dictionary. What would you like to look up?
Smart Dictionary,quit,
Smart Dictionary,"""Alexa, ask Smart Dictionary to define technology""",You have Smart Dictionary enabled. Do you want to open it?
Smart Dictionary,Yes,Welcome to Smart Dictionary. What would you like to look up?
Smart Dictionary,"""Alexa, ask Smart Dictionary to define technology""",You have Smart Dictionary enabled. Do you want to open it?
Smart Dictionary,quit,
Smart Dictionary,"""Alexa, ask Smart Dictionary to look up curiosity""",You have Smart Dictionary enabled. Do you want to open it?
Smart Dictionary,Yes,Welcome to Smart Dictionary. What would you like to look up?
Smart Dictionary,"""Alexa, ask Smart Dictionary to look up curiosity""","curiosity. Curiosity is the urge you feel to know more about something. If you find a diary in a coffee shop, curiosity will make you want to look inside ‰ÛÓ but respect for the writer's privacy may convince you not to. Would you like to hear the rest of the definition?"
Smart Dictionary,quit,
Merriam-Webster Word of the Day,"""Alexa, what's my Flash Briefing?""",Here's your news.
Merriam-Webster Word of the Day,quit,
Merriam-Webster Word of the Day,"""Alexa, what's in the news?""",Here's your news.
Merriam-Webster Word of the Day,quit,
Merriam-Webster Word of the Day,"""Alexa, what's my Flash Briefing?""",Here's your news.
Merriam-Webster Word of the Day,quit,
New vocabulary word,"""Alexa, ask word teacher, teach me a new word""",I like how the word 'panacea' sounds. It is defined as a cure-all for any disease or difficulty.
New vocabulary word,quit,
New vocabulary word,"""Alexa, ask word teacher, what is the word of the day""","ok, here is the word of the day from the SAT Word of the Day skill"
New vocabulary word,quit,
New vocabulary word,"""Alexa, open Interesting Facts""","Here's your interesting fact: Uranus is the only planet in our solar system that rolls on its side like a barrel, while Venus is the only planet that spins in the opposite direction to Earth."
New vocabulary word,quit,
Examining the Scriptures Daily,"""Alexa, what's my Flash Briefing?""",Here's your news.
Examining the Scriptures Daily,quit,
Examining the Scriptures Daily,"""Alexa, what's in the news?""",Here's your news.
Examining the Scriptures Daily,quit,
Examining the Scriptures Daily,"""Alexa, what's my Flash Briefing?""",Here's your news.
Examining the Scriptures Daily,quit,
Astronomy Guide,"""Alexa, ask Astronomy Guide for viewing conditions tonight in Ann Arbor Mich... """,<Audio only response>
Astronomy Guide,quit,
Astronomy Guide,"""Alexa, ask Astronomy Guide about sunspots.""",You have Astronomy Guide enabled. Do you want to open it?
Astronomy Guide,Yes,Welcome to Astronomy Guide! What astronomy observing info would you like to know?
Astronomy Guide,"""Alexa, ask Astronomy Guide about sunspots.""","I'm sorry, I'm afraid I don't know much about Sunspots. at this time. Please try again soon!"
Astronomy Guide,quit,
Astronomy Guide,"""Alexa, ask Astronomy Guide for highlights in February.""",
Astronomy Guide,quit,
On This Day In History - Flash Briefing,"""Alexa, what's my Flash Briefing?""",Here's your news.
On This Day In History - Flash Briefing,quit,
On This Day In History - Flash Briefing,"""Alexa, what's in the news?""",Here's your news.
On This Day In History - Flash Briefing,quit,
On This Day In History - Flash Briefing,"""Alexa, what's my Flash Briefing?""",Here's your news.
On This Day In History - Flash Briefing,quit,
Klingon Dictionary,"""alexa open klingon dictionary""",The Klingon dictionary is open. What do you want me to do?
Klingon Dictionary,quit,
Klingon Dictionary,"""alexa open klingon dictionary""",The Klingon dictionary is open. What do you want me to do?
Klingon Dictionary,"""alexa ask klingon dictionary to tell me a random proverb""",A proverb has been selected.
Klingon Dictionary,quit,
Klingon Dictionary,"""alexa open klingon dictionary""",The Klingon dictionary is open. What do you want me to do?
Klingon Dictionary,"""alexa ask klingon dictionary for today's word""",Today's Klingon Word of the day is
Klingon Dictionary,quit,
A Cloud Guru,"""Alexa, open A Cloud Guru""",<Short audio>
A Cloud Guru,quit,
A Cloud Guru,"""Alexa, ask A Cloud Guru to quiz me""",<Short audio>
A Cloud Guru,quit,
A Cloud Guru,"""Alexa, ask A Cloud Guru what's new""",You have A Cloud Guru enabled. Do you want to open it?
A Cloud Guru,Yes,
A Cloud Guru,"""Alexa, ask A Cloud Guru what's new""",You have A Cloud Guru enabled. Do you want to open it?
A Cloud Guru,quit,
Gospel Library Reader,"""Alexa ask Gospel Library to Read Mosiah 3 verse 16""","Mosiah 3:16 And even if it were possible that little children could sin they could not be saved; but I say unto you they are blessed; for behold, as in Adam, or by nature, they fall, even so the blood of Christ atoneth for their sins. To continue Say next verse"
Gospel Library Reader,quit,
Gospel Library Reader,"""Alexa ask Gospel Library to Read Mosiah 3 verse 16""","Mosiah 3:16 And even if it were possible that little children could sin they could not be saved; but I say unto you they are blessed; for behold, as in Adam, or by nature, they fall, even so the blood of Christ atoneth for their sins. To continue Say next verse"
Gospel Library Reader,"""Next verse""","Mosiah 3:17 And moreover, I say unto you, that there shall be no other name given nor any other way nor means whereby salvation can come unto the children of men, only in and through the name of Christ, the Lord Omnipotent. To continue Say next verse"
Gospel Library Reader,quit,
Gospel Library Reader,"""Alexa ask Gospel Library for Scripture Mastery""","2 Nephi 2:27 Wherefore, men are free according to the flesh; and all things are given them which are expedient unto man. And they are free to choose liberty and eternal life, through the great Mediator of all men, or to choose captivity and death, according to the captivity and power of the devil; for he seeketh that all men might be miserable like unto himself. To continue Say next verse"
Gospel Library Reader,quit,
Bible Glossary,"""Alexa, open bible glossary and search for the word Jehovah""",You have Examining the Scriptures Daily enabled. Do you want to open it?
Bible Glossary,Yes,Which day do you want to hear?
Bible Glossary,"""Alexa, open bible glossary and search for the word Jehovah""","Sorry, but I did not hear your right, please tell me which day do you want to hear?"
Bible Glossary,quit,
Bible Glossary,"""Alexa, ask bible glossary for the term Scroll""","Sorry, I don't know ask bible glossary for the term scroll's definition."
Bible Glossary,quit,
Bible Glossary,"""Alexa, tell bible glossary to search for Angels""",You have YouVersion Bible enabled. Do you want to open it?
Bible Glossary,Yes,Welcome to YouVersion Bible. What would you like to hear?
Bible Glossary,"""Alexa, tell bible glossary to search for Angels""","Hmm‰Û_ I'm not sure what you want me to do. I can read a book, chapter, or verse from the Bible. Read your plan. Or the Verse of the Day. What can I read for you?"
Bible Glossary,quit,
Guitar Teacher,"""Alexa, open guitar teacher""","Greetings! You can ask Language Teacher to say something in different languages, or you can say ""Help"" to learn more."
Guitar Teacher,quit,
Guitar Teacher,"""Alexa, ask guitar teacher to teach chords""",You have Ear Trainer enabled. Do you want to open it?
Guitar Teacher,Yes,"welcome to ear trainer, which test would you like to do? You have the choice of triad test, seventh chord test, or all chords."
Guitar Teacher,"""Alexa, ask guitar teacher to teach chords""","Sorry, that is not a valid response"
Guitar Teacher,quit,
Guitar Teacher,"""Alexa, ask guitar teacher to tune my guitar""",You have Relaxing Sounds: Spanish Guitar enabled. Do you want to open it?
Guitar Teacher,Yes,"Welcome to Spanish Guitar. Playing, Spanish Guitar"
Guitar Teacher,"""Alexa, ask guitar teacher to tune my guitar""",You have Relaxing Sounds: Spanish Guitar enabled. Do you want to open it?
Guitar Teacher,quit,
Daily Dinosaur,"""Alexa Open Daily Dinosaur""","Here's your dinosaur: Oplosaurus was a genus of sauropod dinosaur from the Barremian-age Lower Cretaceous Wessex Formation of the Isle of Wight, England. It is known from a single tooth usually referred to the contemporaneous ""wastebasket taxon"" Pelorosaurus, although there is no solid evidence for this."
Daily Dinosaur,quit,
Daily Dinosaur,"""Alexa Ask Daily Dinosaur Tell me about a dinosaur""","Here's your dinosaur: Aucasaurus was a genus of medium-sized theropod dinosaur from Argentina that lived during the Santonian stage. It was smaller than the related Carnotaurus, although more derived in some ways, such as its extremely reduced arms and almost total lack of fingers. The type skeleton is complete to the thirteenth caudal vertebra, and so is relatively well understood, and is the most complete abelisaurid yet described."
Daily Dinosaur,quit,
Daily Dinosaur,"""Alexa Ask Daily Dinosaur To Give me today's dinosaur""","Here's your dinosaur: Koutalisaurus was a genus of hadrosaurid dinosaur. It is based on a mostly complete dentary from the Maastrichtian-age Upper Cretaceous Tremp Formation near the town of Abella de la Conca, Lleida, Spain. This dentary, IPS SRA 27, had previously been referred to Pararhabdodon, but comes from a different locality, is based on non-comparable material, and has unusual characteristics."
Daily Dinosaur,quit,
flight level - An aircraft radar,"""Alexa, ask flight level to check what's above me right now""",<Audio only response>
flight level - An aircraft radar,quit,
flight level - An aircraft radar,"""Alexa, ask flight level what's that plane""",You have Expedia enabled. Do you want to open it?
flight level - An aircraft radar,Yes,<Audio only response>
flight level - An aircraft radar,"""Alexa, ask flight level what's that plane""",You have Expedia enabled. Do you want to open it?
flight level - An aircraft radar,quit,
flight level - An aircraft radar,"""Alexa, open flight level and check if are there any helicopters around""","Ok, Here's Aircraft Radar"
flight level - An aircraft radar,quit,
Quizlexa,"""Alexa, launch study buddy""",Your Quizlet account is not linked. Please use the Alexa app to link your account.
Quizlexa,quit,
Quizlexa,"""Alexa, open study buddy""",Your Quizlet account is not linked. Please use the Alexa app to link your account.
Quizlexa,quit,
Quizlexa,"""Alexa, start study buddy""",Your Quizlet account is not linked. Please use the Alexa app to link your account.
Quizlexa,quit,
Mother Goose Nursery Rhymes,"""Alexa, start Mother Goose""","This might answer your question: ""Mother Goose"" by Jethro Tull was released on March 19, 1971."
Mother Goose Nursery Rhymes,quit,
Mother Goose Nursery Rhymes,"""Alexa, ask Mother Goose for ""Baa Baa Black Sheep""""","Baa, Baa, Black Sheep is available with Amazon Music Unlimited which lets you play over 50 million songs. It's free for 30 days and then you'll be automatically charged $9.99 a month. Cancel anytime. Terms in the Alexa app. Should I start your free trial and play Baa, Baa, Black Sheep?"
Mother Goose Nursery Rhymes,quit,
Mother Goose Nursery Rhymes,"""Alexa, ask Mother Goose for a rhyme about the itsy bitsy spider""",Itsy Bitsy Spider is available with Amazon Music Unlimited which lets you play over 50 million songs. It's free for 30 days and then you'll be automatically charged $9.99 a month. Cancel anytime. Terms in the Alexa app. Should I start your free trial and play Itsy Bitsy Spider?
Mother Goose Nursery Rhymes,quit,
Learn Spanish - SpanishPod101.com Word of the Day,"""Alexa, learn Spanish""",You have Learn Spanish enabled. Do you want to open it?
Learn Spanish - SpanishPod101.com Word of the Day,Yes,The following are 50 common Spanish expressions. Hi!
Learn Spanish - SpanishPod101.com Word of the Day,"""Alexa, learn Spanish""",The following are 50 common Spanish expressions. Hi!
Learn Spanish - SpanishPod101.com Word of the Day,quit,
Learn Spanish - SpanishPod101.com Word of the Day,"""Alexa, learn Spanish""",You have Learn Spanish enabled. Do you want to open it?
Learn Spanish - SpanishPod101.com Word of the Day,Yes,The following are 50 common Spanish expressions. Hi!
Learn Spanish - SpanishPod101.com Word of the Day,"""Alexa, learn Spanish""",The following are 50 common Spanish expressions. Hi!
Learn Spanish - SpanishPod101.com Word of the Day,quit,
Learn Spanish - SpanishPod101.com Word of the Day,"""Alexa, open rosetta stone""","Welcome to Rosetta Stone! What language would you like to learn? Choose from german, spanish, french, italian, japanese, portuguese, russian"
Learn Spanish - SpanishPod101.com Word of the Day,quit,
The Prayer Book,"""Alexa, ask the prayer book to pray.""",You have The Prayer Book enabled. Do you want to open it?
The Prayer Book,Yes,"Before we eat, Oh God, we thank you for providing this delicious food for us. You are the great provider. We look to you for everything. Amen."
The Prayer Book,"""Alexa, ask the prayer book to pray.""",You have The Prayer Book enabled. Do you want to open it?
The Prayer Book,quit,
The Prayer Book,"""Alexa, ask the prayer book to say grace.""",You have The Prayer Book enabled. Do you want to open it?
The Prayer Book,Yes,"For every comfort we enjoy. For food before us set. We thank you, Father. Through your love, our needs are always met. Amen."
The Prayer Book,"""Alexa, ask the prayer book to say grace.""",You have The Prayer Book enabled. Do you want to open it?
The Prayer Book,quit,
The Prayer Book,"""Alexa, ask the prayer book to bless this food.""","Ok, Here's The Prayer Book"
The Prayer Book,quit,
Blinkist Minute,"""Alexa play the Blinkist Minute.""","Ok, Here's The Great Courses Plus"
Blinkist Minute,quit,
Blinkist Minute,"""Alexa open Blinkist Minute.""","Hmm, I don't know that."
Blinkist Minute,quit,
Blinkist Minute,"""Alexa start the Blinkist Minute.""","Hmm, I don't know that."
Blinkist Minute,quit,
Weed Strains,"""Alexa, ask weed strains about purple haze""","""Purple Haze"" is a song written by Jimi Hendrix and released as the second record single by the Jimi Hendrix Experience on March 17, 1967. As a record chart hit in several countries and the opening number on the Experience's debut American album, it was many people's first exposure to Hendrix's psychedelic rock sound."
Weed Strains,quit,
Weed Strains,"""Alexa, open weed strains and tell me about purple goat""","I'm still learning about goat questions. Try asking ""tell me a goat fact"" to learn more about them."
Weed Strains,quit,
Weed Strains,"""Alexa, ask weed strains about purple haze""","""Purple Haze"" is a song written by Jimi Hendrix and released as the second record single by the Jimi Hendrix Experience on March 17, 1967. As a record chart hit in several countries and the opening number on the Experience's debut American album, it was many people's first exposure to Hendrix's psychedelic rock sound."
Weed Strains,"""Search OG kush""","Sorry, I'm not sure."
Weed Strains,quit,
Answers by Cigna,"""Alexa, ask Cigna, What is a disability?""","Hmm. Maybe the skill, Answers by Cigna, can help. Do you want to try it?"
Answers by Cigna,quit,
Answers by Cigna,"""Alexa, ask Cigna, tell me what a subscriber is?""","The noun 'subscriber' is usually defined as a person, company, etc., that subscribes, as to a publication or concert series."
Answers by Cigna,quit,
Answers by Cigna,"""Alexa, ask Cigna to define long-term care.""","Sorry, I don't know ask cigna to define long-term care's definition."
Answers by Cigna,quit,
Guess The Animal,"""Alexa, open Guess The Animal""","Guess the Animal. I will ask you 5 questions, try to get as many right as you can. Guess the Animal based on the clues provided. This animal is a mammal, it lives on land, has fur, is omnivorous, is smaller than a person and is slighly smaller than a medium sized domestic dog, is viviparous, meaning it gives birth to living babies, lives on every continent except Antarctica, is warm blooded, is in the Canine family, and has bushy tail with a point at the end. Guess the Animal."
Guess The Animal,quit,
Guess The Animal,"""Alexa, Open Fact or Fib""",<Short audio>
Guess The Animal,quit,
Guess The Animal,"""Alexa, open Riddle of the Day.""","Sorry, I don't know that."
Guess The Animal,quit,
Pimsleur,"""Alexa open pimsleur""","Welcome to Pimsleur,Do you already have a Pimsleur account?"
Pimsleur,quit,
Pimsleur,"""Alexa play pimsleur""","Welcome to Pimsleur,Do you already have a Pimsleur account?"
Pimsleur,quit,
Pimsleur,"""Alexa launch pimsleur""","Welcome to Pimsleur,Do you already have a Pimsleur account?"
Pimsleur,quit,
Today's Word,"""Alexa, open Today's Word of the day""",
Today's Word,quit,
Today's Word,"""Alexa, ask Today's Word of the day to teach me a new word""","The word Quixotic means very idealistic, unrealistic and impractical. It's noun form, 'quixotry', set record for the highest scoring turn in scrabble."
Today's Word,quit,
Today's Word,"""Alexa, give me a new fact using Today's Word of the Day""","Here is a literary fact... The only fan letter Richard Dawkins has ever written was to Douglas Adams; to his delight, he got one back. ... Would you like a new fact? Or perhaps you want a new vocabulary word?"
Today's Word,quit,
Spanish quiz,"""Alexa, Spanish quiz""",The following are 50 common Spanish expressions. Hi!
Spanish quiz,quit,
Spanish quiz,"""Alexa, open spanish quiz""","Hope you are enjoying Spanish Guitar. Try our new skill, Fact or Fib. It's a brain teasing trivia quiz game for family. Say, Alexa, Open Fact or Fib, when you are ready. Playing, Spanish Guitar"
Spanish quiz,quit,
Spanish quiz,"""Alexa, launch spanish quiz""","Welcome to Spanish Guitar. Playing, Spanish Guitar"
Spanish quiz,quit,
Spanish quiz,"""Alexa, Spanish quiz""",The following are 50 common Spanish expressions. Hi!
Spanish quiz,quit,
Spanish quiz,"""Alexa, open spanish quiz""","Welcome to Spanish Guitar. Playing, Spanish Guitar"
Spanish quiz,quit,
Spanish quiz,"""Alexa, launch spanish quiz""","Welcome to Spanish Guitar. Playing, Spanish Guitar"
Spanish quiz,quit,
Scripture Reader,"""Alexa, ask Scripture Reader to Read Alma Chapter seven Verse eleven""","Ok, Here's The Scriptures"
Scripture Reader,quit,
Scripture Reader,"""Alexa, ask Scripture Reader to Read Alma Chapter seven Verse eleven""","Ok, Here's The Scriptures"
Scripture Reader,"""Read Genesis Chapter one Verse one""","Here's a sample of Genesis from Audible. To get this book using one Audible credit, say buy this. You have one Audible credit."
Scripture Reader,quit,
Scripture Reader,"""Alexa, ask Scripture Reader to Read Alma Chapter seven Verse eleven""","Ok, Here's The Scriptures"
Scripture Reader,"""Read Doctrine and Covenants Chapter eighty eight Verse one hundred and eigh... """,<Audio only response>
Scripture Reader,quit,
Scripture Reader,"""Alexa, ask Scripture Reader to Read Alma Chapter seven Verse eleven""","Ok, Here's The Scriptures"
Scripture Reader,quit,
Scripture Reader,"""Alexa, ask Scripture Reader to Read Alma Chapter seven Verse eleven""","Ok, Here's The Scriptures"
Scripture Reader,"""Read Genesis Chapter one Verse one""","Here's a sample of Genesis from Audible. To get this book using one Audible credit, say buy this. You have one Audible credit."
Scripture Reader,quit,
Scripture Reader,"""Alexa, ask Scripture Reader to Read Alma Chapter seven Verse eleven""","Ok, Here's The Scriptures"
Scripture Reader,"""Read Doctrine and Covenants Chapter eighty eight Verse one hundred and eigh... """,<Audio only response>
Scripture Reader,quit,
My Pocket: Unofficial Pocket Skill,"""Alexa, ask My Pocket what articles do I have""",You have Amazon Seller Central enabled. Do you want to open it?
My Pocket: Unofficial Pocket Skill,Yes,"To use the Seller Central skill, you‰Ûªll first need to link your account. I‰Ûªve sent some information to your Alexa app to help you get started."
My Pocket: Unofficial Pocket Skill,"""Alexa, ask My Pocket what articles do I have""",You have Amazon Seller Central enabled. Do you want to open it?
My Pocket: Unofficial Pocket Skill,quit,
My Pocket: Unofficial Pocket Skill,"""Alexa, ask My Pocket to read me an article""",You have Bring! Shopping List enabled. Do you want to open it?
My Pocket: Unofficial Pocket Skill,Yes,Welcome to Bring! How can I help?
My Pocket: Unofficial Pocket Skill,"""Alexa, ask My Pocket to read me an article""",You have the following items on your list: Chocolate and Open. whats next?
My Pocket: Unofficial Pocket Skill,quit,
My Pocket: Unofficial Pocket Skill,"""Alexa, ask My Pocket to link account""","Hmm, I'm not sure."
My Pocket: Unofficial Pocket Skill,quit,
ABCD for Kids,"""Alexa, open Learn Alphabets""",The following are 50 common Spanish expressions. Hi!
ABCD for Kids,quit,
ABCD for Kids,"""Alexa, Launch Learn Alphabets""","The letters of the English alphabet are: A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y and Z."
ABCD for Kids,quit,
ABCD for Kids,"""Alexa, Learn Alphabets""","The letters of the English alphabet are: A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y and Z."
ABCD for Kids,quit,
Tell Me an Idiom,"""Alexa, tell me an idiom""","'Idiom' is usually defined as an expression whose meanings cannot be inferred from the meanings of the words that make it up or, alternatively, a manner of speaking that is natural to native speakers of a language."
Tell Me an Idiom,quit,
Tell Me an Idiom,"""Alexa, play me an idiom""","Sorry, I don't know that one."
Tell Me an Idiom,quit,
Tell Me an Idiom,"""Alexa, open random jokes""",random jokes contains mature content that may not be suitable for all ages
Tell Me an Idiom,quit,
Mayo Clinic First Aid,"""Alexa, ask Mayo First Aid how to treat my baby's fever""","Sorry, I'm not sure."
Mayo Clinic First Aid,quit,
Mayo Clinic First Aid,"""Alexa, ask Mayo First Aid how to treat my baby's fever""","Sorry, I‰Ûªm not sure about that."
Mayo Clinic First Aid,"""Tell me about spider bites""","Spider bites are usually harmless. Only a few types of spiders have fangs long enough to break through human skin and venom that can hurt humans. Bites from some kinds of spiders can cause severe abdominal pain or cramping, or a sharp pain or a sting like a bee sting. With severe spider bites, the skin nearby may die within a few hours."
Mayo Clinic First Aid,quit,
Mayo Clinic First Aid,"""Alexa, ask Mayo First Aid how to treat my baby's fever""","Ok, Here's Mayo Clinic First Aid"
Mayo Clinic First Aid,"""Help for a burn""","A burn is tissue damage from scalding, flames , or another cause. Major burns need emergency help. A major burn is deep or large, and can make the skin dry and leathery. A major burn may look charred or have patches of white, brown, or black. Burns that cover the hands, feet, or face are considered major. So are burns on the buttocks, groin, and joints. A minor burn doesn't need emergency treatment. Minor burns may cause superficial redness like a sunburn. Minor burns are smaller and may cause blisters. You can also ask about a sunburn, chemical burns, or electrical burns. For another topic on ""Burns"", you can say ""Treatment for major burns"" or ""Treatment for minor burns"". What can I help you with?"
Mayo Clinic First Aid,quit,
The Armor of God,"""Alexa, open The Armor of God""","Here's a sample of The Armor of God from Audible. To get this book using one Audible credit, say buy this. You have one Audible credit."
The Armor of God,quit,
The Armor of God,"""Alexa, open The Armor of God""","Here's a sample of The Armor of God from Audible. To get this book using one Audible credit, say buy this. You have one Audible credit."
The Armor of God,"""ask The Armor of God for short version""","Sorry, I‰Ûªm not sure about that."
The Armor of God,quit,
The Armor of God,"""Alexa, open The Armor of God""","Here's a sample of The Armor of God from Audible. To get this book using one Audible credit, say buy this. You have one Audible credit."
The Armor of God,"""tell The Armor of God long version""",I couldn't find armor of god long version.
The Armor of God,quit,
On This Day,"""Alexa, open On This Day""","Hmm, I don't know that."
On This Day,quit,
On This Day,"""Alexa, open Curiosity.""",You have Curiosity enabled. Do you want to open it?
