name,question,response
Guess the Song,"Alexa, open Guess the Song","Let's play a guessing game. I will read the lyrics of 5 songs and you have to guess the song, try to get as many right as you can. Just say the name of the song, and remember, you may ask for a hint, or say, repeat, if you need additional time. Please select a decade, you can say seventies, eighties, nineties, two thousands, two thousand tens. Or you can say, surprise me, if you wanna play all of them"
Guess the Song,help,"I will read the lyrics of a song and you will have to guess the name of the song. For example, If I say, Hello, it's me. I was wondering if after all these years you'd like to meet. To go over everything. They say that time's supposed to heal ya. But I ain't done much healing, you would say, Hello. To start a new game at any time, say, start new game. To repeat the last lyrics, say, repeat. To get a hint, say, hint. Would you like to keep playing?"
Guess the Song,stop,"Thanks for playing Guess the Song with Alexa! If you like the game, please leave us a 5 star review on the alexa app. You may also check out our latest skill, Movie Trailer Quiz, on alexa. Enjoy!"
Guess the Song,quit,
Animal Workout,"Alexa, open Animal Workout",<Short audio>
Animal Workout,help,<Short audio>
Animal Workout,stop,You became 2 animals during this workout.
Animal Workout,quit,
Animal Workout,"Alexa, open Animal Workout",<Short audio>
Animal Workout,help,<Short audio>
Animal Workout,stop,You became 2 animals during this workout.
Animal Workout,quit,
Animal Workout,"Alexa, open Animal Workout",<Short audio>
Animal Workout,help,<Short audio>
Animal Workout,stop,You became 2 animals during this workout.
Animal Workout,quit,
Word Game,"Alexa, open Word Game","Word Games - Anagrams, Hangman and more. contains mature content that may not be suitable for all ages"
Word Game,help,"For Help, please visit the help pages on the Amazon web site."
Word Game,stop,
Word Game,quit,
Word Game,"Alexa, open Word Game","Word Games - Anagrams, Hangman and more. contains mature content that may not be suitable for all ages"
Word Game,help,"For Help, please visit the help pages on the Amazon web site."
Word Game,stop,
Word Game,quit,
Word Game,"Alexa, open Word Game","Word Games - Anagrams, Hangman and more. contains mature content that may not be suitable for all ages"
Word Game,help,"For Help, please visit the help pages on the Amazon web site."
Word Game,stop,
Word Game,quit,
Animal Game,"Alexa, open Animal Game",Is it nocturnal?
Animal Game,help,"Simply answer the questions I ask. If you're not sure how to answer, say, ""I'm not sure"". At any time, you can say,""cancel"", or, ""start a new game"". Can you find it at a farm?"
Animal Game,stop,Alright. Let's play again another time. Talk to you later.
Animal Game,quit,
Animal Game,"Alexa, open Animal Game","okey dokey. Please think of an animal, and let me guess it. Can it lay eggs?"
Animal Game,help,"Simply answer the questions I ask. If you're not sure how to answer, say, ""I'm not sure"". At any time, you can say,""cancel"", or, ""start a new game"". Does it roar?"
Animal Game,stop,OK.
Animal Game,quit,
Animal Game,"Alexa, open Animal Game","Alrighty. Please think of an animal, and let me guess it. Is it extinct?"
Animal Game,help,"Simply answer the questions I ask. If you're not sure how to answer, say, ""I'm not sure"". At any time, you can say,""cancel"", or, ""start a new game"". Does it have wings?"
Animal Game,stop,Alright. Let's play again another time.
Animal Game,quit,
Trivia Battle,"Alexa, open Trivia Battle",<Short audio>
Trivia Battle,help,"You can say instructions, state leaderboard, or player standings. What do you need help with?"
Trivia Battle,stop,"Thanks for playing Trivia Battle! Now try our new game, Fact or Fib. It's a brain-teasing trivia quiz game for the family. Say, Alexa, Open Fact or Fib, to get started."
Trivia Battle,quit,
Trivia Battle,"Alexa, open Trivia Battle",<Short audio>
Trivia Battle,help,"You can say instructions, state leaderboard, or player standings. What do you need help with?"
Trivia Battle,stop,"Thanks for playing Trivia Battle! Now try our new game, Fact or Fib. It's a brain-teasing trivia quiz game for the family. Say, Alexa, Open Fact or Fib, to get started."
Trivia Battle,quit,
Trivia Battle,"Alexa, open Trivia Battle",<Short audio>
Trivia Battle,help,"You can say instructions, state leaderboard, or player standings. What do you need help with?"
Trivia Battle,stop,It looks like you are really enjoying trivia battle. Want us to add more interesting questions and keep it free? Please show your support by leaving us a 5-star review using alexa app on your smartphone. Don't worry I will remind you about this only two more times. Thanks Let's play again soon!
Trivia Battle,quit,
Akinator,"Alexa, open Akinator","Welcome back! I can read your mind. Think of a character, I will try to guess it, are you ready?"
Akinator,help,"I will try to guess who you are thinking of one more time, say yes to let me try, or no to quit. I can read your mind. Think of a character, I will try to guess it, are you ready?"
Akinator,stop,"Thanks for playing. If you had fun, please leave a five-star review in the Alexa store."
Akinator,quit,
Akinator,"Alexa, open Akinator","An error occurred, do you want to restart a game?"
Akinator,help,"There was an unexpected error, you can tell yes to restart a session or no to quit."
Akinator,stop,"Thanks for playing. If you had fun, please leave a five-star review in the Alexa store."
Akinator,quit,
Akinator,"Alexa, open Akinator","Welcome back! I can read your mind. Think of a character, I will try to guess it, are you ready?"
Akinator,help,"I will try to guess who you are thinking of one more time, say yes to let me try, or no to quit. I can read your mind. Think of a character, I will try to guess it, are you ready?"
Akinator,stop,"Thanks for playing. If you had fun, please leave a five-star review in the Alexa store."
Akinator,quit,
Simon Says,"Alexa, open Simon Says",Simon says walk on your knees
Simon Says,help,"Play a game of Simon Says with Alexa. I'll tell you to do something. If the instruction starts with Simon Says, you have to do it. If I don't say ""Simon Says"" and you do it, you're out."
Simon Says,stop,
Simon Says,quit,
Simon Says,"Alexa, open Simon Says",Simon says pretend to climb a ladder
Simon Says,help,"Play a game of Simon Says with Alexa. I'll tell you to do something. If the instruction starts with Simon Says, you have to do it. If I don't say ""Simon Says"" and you do it, you're out."
Simon Says,stop,
Simon Says,quit,
Simon Says,"Alexa, open Simon Says",Simon says play air guitar
Simon Says,help,"Play a game of Simon Says with Alexa. I'll tell you to do something. If the instruction starts with Simon Says, you have to do it. If I don't say ""Simon Says"" and you do it, you're out."
Simon Says,stop,
Simon Says,quit,
Trump Against Humanity,"Alexa, open Trump Against Humanity","Hmm, I found a few skills that might help."
Trump Against Humanity,help,"For Help, please visit the help pages on the Amazon web site."
Trump Against Humanity,stop,
Trump Against Humanity,quit,
Trump Against Humanity,"Alexa, open Trump Against Humanity","Hmm, I have a few skills that can help."
Trump Against Humanity,help,"For Help, please visit the help pages on the Amazon web site."
Trump Against Humanity,stop,
Trump Against Humanity,quit,
Trump Against Humanity,"Alexa, open Trump Against Humanity","Hmm, I found a few skills that might help."
Trump Against Humanity,help,"For Help, please visit the help pages on the Amazon web site."
Trump Against Humanity,stop,
Trump Against Humanity,quit,
Mad Libs,"Alexa, open Mad Libs",This is Mad Libs! The world's greatest word game. Lets write a story together. Would you like to continue with your saved story?
Mad Libs,help,"In Mad Libs. I ask for part of a speech, and you give me a specific word. For help with a word. Say, what's this? To start again, say start over. and, if you want to stop playing, say stop. If you want to hear the story again, say repeat. Or if you want a new story, you can just say play again! Just to be clear. Did you want to continue with your saved story?"
Mad Libs,stop,<Short audio>
Mad Libs,quit,
Mad Libs,"Alexa, open Mad Libs","This is Mad Libs! The world's greatest word game. I'll ask for some words, and we'll make a story. Would you like to continue with your saved story?"
Mad Libs,help,"In Mad Libs. I ask for part of a speech, and you give me a specific word. For help with a word. Say, what's this? To start again, say start over. and, to quit before we're done, you can say stop at anytime. If you want to hear the story again, say repeat. Or if you want a new story, you can just say play again! Just say yes or no. Do you want to continue with your saved story?"
Mad Libs,stop,<Short audio>
Mad Libs,quit,
Mad Libs,"Alexa, open Mad Libs",This is Mad Libs! The world's greatest word game. Lets write a story together. Would you like to continue with your saved story?
Mad Libs,help,"In Mad Libs. I ask for part of a speech, and you give me a specific word. For help with a word. Say, what's this? To start again, say start over. and, if you can't take the fun, just say stop. If you want to hear the story again, say repeat. Or if you want a new story, you can just say play again! Just say yes or no. Do you want to continue with your saved story?"
Mad Libs,stop,<Short audio>
Mad Libs,quit,
Hide and Seek,"Alexa, open Hide and Seek","Welcome to the Hide and Seek skill. Find your favorite hiding spot nearby, and then say start a new game"
Hide and Seek,help,"Welcome to the Hide and Seek skill. Find your favorite hiding spot nearby, and then say start a new game"
Hide and Seek,stop,Thank you for playing Hide and Seek with me. See you next time!
Hide and Seek,quit,
Hide and Seek,"Alexa, open Hide and Seek","Welcome to the Hide and Seek skill. Find your favorite hiding spot nearby, and then say start a new game"
Hide and Seek,help,"Welcome to the Hide and Seek skill. Find your favorite hiding spot nearby, and then say start a new game"
Hide and Seek,stop,Thank you for playing Hide and Seek with me. See you next time!
Hide and Seek,quit,
Hide and Seek,"Alexa, open Hide and Seek","Welcome to the Hide and Seek skill. Find your favorite hiding spot nearby, and then say start a new game"
Hide and Seek,help,"Welcome to the Hide and Seek skill. Find your favorite hiding spot nearby, and then say start a new game"
