name,question,response
S.L.P. Praxis Review,"Alexa, open S.L.P. Praxis Review",
S.L.P. Praxis Review,help,"For Help, please visit the help pages on the Amazon web site."
S.L.P. Praxis Review,stop,
S.L.P. Praxis Review,quit,
"Arizona State University - Events, Hours & Info","Alexa, open Arizona State University - Events, Hours & Info",
"Arizona State University - Events, Hours & Info",help,"You can use the skill to find out about ASU events to attend, business hours for popular ASU businesses and buildings, frequently asked academic calendar dates, or random ASU facts. What would you like to do?"
"Arizona State University - Events, Hours & Info",stop,Goodbye. Thank you for using the ASU skill.
"Arizona State University - Events, Hours & Info",quit,
Drivetime Devotions,"Alexa, open Drivetime Devotions",
Drivetime Devotions,help,"For Help, please visit the help pages on the Amazon web site."
Drivetime Devotions,stop,
Drivetime Devotions,quit,
BlueSmart Baby Tracker and Logbook,"Alexa, open BlueSmart Baby Tracker and Logbook",<Audio only response>
BlueSmart Baby Tracker and Logbook,help,"For Help, please visit the help pages on the Amazon web site."
BlueSmart Baby Tracker and Logbook,stop,
BlueSmart Baby Tracker and Logbook,quit,
Skygaze,"Alexa, open Skygaze","Sorry, I’m not sure about that."
Skygaze,help,"For Help, please visit the help pages on the Amazon web site."
Skygaze,stop,
Skygaze,quit,
Continuous Wave,"Alexa, open Continuous Wave","Sorry, I’m not sure about that."
Continuous Wave,help,"For Help, please visit the help pages on the Amazon web site."
Continuous Wave,stop,
Continuous Wave,quit,
Indoor Plants Guide,"Alexa, open Indoor Plants Guide","Sorry, I’m not sure about that."
Indoor Plants Guide,help,"For Help, please visit the help pages on the Amazon web site."
Indoor Plants Guide,stop,
Indoor Plants Guide,quit,
Zipcode Lookup,"Alexa, open Zipcode Lookup","Tell me a zipcode, or a city and state."
Zipcode Lookup,help,You can tell me a five digit zipcode and I will tell you what city that is for. Or you can tell me a city and state and I will tell you the zipcode or zipcodes associated with that city.
Zipcode Lookup,stop,
Zipcode Lookup,quit,
Memory Lane,"Alexa, open Memory Lane","Hmm, I don't know that."
Memory Lane,help,"For Help, please visit the help pages on the Amazon web site."
Memory Lane,stop,
Memory Lane,quit,
Guinea Pig,"Alexa, open Guinea Pig",You have Animal Sounds enabled. Do you want to open it?
Guinea Pig,Yes,"hey there, what animal sound would you like to hear?"
Guinea Pig,help,"Ask me for an animal noise, try sheep, cow or lion to get started, or just say random."
Guinea Pig,stop,cheerio
Guinea Pig,quit,
Selling Coaching Minute with Jeffrey St. Laurent,"Alexa, open Selling Coaching Minute with Jeffrey St. Laurent","Hmm, I'm not sure."
Selling Coaching Minute with Jeffrey St. Laurent,help,"For Help, please visit the help pages on the Amazon web site."
Selling Coaching Minute with Jeffrey St. Laurent,stop,
Selling Coaching Minute with Jeffrey St. Laurent,quit,
Class Picker - Random picker for Teachers,"Alexa, open Class Picker - Random picker for Teachers","Hmm. Maybe the skill, Class Picker - Random picker for Teachers, can help. Do you want to try it?"
Class Picker - Random picker for Teachers,help,"For Help, please visit the help pages on the Amazon web site."
Class Picker - Random picker for Teachers,stop,
Class Picker - Random picker for Teachers,quit,
HR Shield,"Alexa, open HR Shield","Sorry, I’m not sure about that."
HR Shield,help,"For Help, please visit the help pages on the Amazon web site."
HR Shield,stop,
HR Shield,quit,
Ayah Of The Day,"Alexa, open Ayah Of The Day","Sorry, I'm not sure."
Ayah Of The Day,help,"For Help, please visit the help pages on the Amazon web site."
Ayah Of The Day,stop,
Ayah Of The Day,quit,
Raising Creators with Yong Pratt,"Alexa, open Raising Creators with Yong Pratt",<Audio only response>
Raising Creators with Yong Pratt,help,"For Help, please visit the help pages on the Amazon web site."
Raising Creators with Yong Pratt,stop,
Raising Creators with Yong Pratt,quit,
Autism Help,"Alexa, open Autism Help",Welcome to autism help. Who this learning session is for?
Autism Help,help,"autism help is an Alexa skill that helps children with autism. To start using this skill, tell Alexa who this learning session is for, like: this is for ... and the the child's name. After that, choose one of the skill types or just resume your previous learning session."
Autism Help,stop,Goodbye!
Autism Help,quit,
Medela,"Alexa, open Medela","Sorry, I don't know that."
Medela,help,"For Help, please visit the help pages on the Amazon web site."
Medela,stop,
Medela,quit,
Beginners Gardening,"Alexa, open Beginners Gardening","Sorry, I’m not sure about that."
Beginners Gardening,help,"For Help, please visit the help pages on the Amazon web site."
Beginners Gardening,stop,
Beginners Gardening,quit,
AskMyClass - Teacher & Student Classroom Helper,"Alexa, open AskMyClass - Teacher & Student Classroom Helper","I can’t find that skill. To find skills, go to the Skills section of the Alexa App."
AskMyClass - Teacher & Student Classroom Helper,help,"For Help, please visit the help pages on the Amazon web site."
AskMyClass - Teacher & Student Classroom Helper,stop,
AskMyClass - Teacher & Student Classroom Helper,quit,
German Articles - learning by doing,"Alexa, open German Articles - learning by doing",You have wikiHow enabled. Do you want to open it?
German Articles - learning by doing,Yes,Hi! Ask me how to do anything.
German Articles - learning by doing,help,"Hi! You can ask me how to do anything. For example try asking, ""how do I make french toast without milk?"""
German Articles - learning by doing,stop,"Thanks for using wikihow. You can always ask another question later by saying, open wikihow"
German Articles - learning by doing,quit,
Math Tutor,"Alexa, open Math Tutor",Math Tutor. Which times table would you like me to read?
Math Tutor,help,"Using Math Tutor, you can ask me for times tables between one and ten. I can then read them to you. Now, which table would you like?"
Math Tutor,stop,
Math Tutor,quit,
Fix My Computer,"Alexa, open Fix My Computer","Sorry, I’m not sure about that."
Fix My Computer,help,"For Help, please visit the help pages on the Amazon web site."
Fix My Computer,stop,
Fix My Computer,quit,
Bored Game,"Alexa, open Bored Game",I found a few matches for that.
Bored Game,help,"For Help, please visit the help pages on the Amazon web site."
Bored Game,stop,
Bored Game,quit,
Encyclopedia of Philosophy,"Alexa, open Encyclopedia of Philosophy",
Encyclopedia of Philosophy,help,"For Help, please visit the help pages on the Amazon web site."
Encyclopedia of Philosophy,stop,
Encyclopedia of Philosophy,quit,
Learn Italian Daily,"Alexa, open Learn Italian Daily",I found a few matches for that.
Learn Italian Daily,help,"For Help, please visit the help pages on the Amazon web site."
Learn Italian Daily,stop,
Learn Italian Daily,quit,
International Space Station (ISS) HD Earth view,"Alexa, open International Space Station (ISS) HD Earth view",
International Space Station (ISS) HD Earth view,help,"For Help, please visit the help pages on the Amazon web site."
International Space Station (ISS) HD Earth view,stop,
International Space Station (ISS) HD Earth view,quit,
Higher Education Enrollment Growth Briefing,"Alexa, open Higher Education Enrollment Growth Briefing","Sorry, I'm not sure."
Higher Education Enrollment Growth Briefing,help,"For Help, please visit the help pages on the Amazon web site."
Higher Education Enrollment Growth Briefing,stop,
Higher Education Enrollment Growth Briefing,quit,
The Gorilla Channel,"Alexa, open The Gorilla Channel","Sorry, I’m not sure about that."
The Gorilla Channel,help,"For Help, please visit the help pages on the Amazon web site."
The Gorilla Channel,stop,
The Gorilla Channel,quit,
Daily Quran and Hadith,"Alexa, open Daily Quran and Hadith","Ok, Here's Holy Quraan"
Daily Quran and Hadith,help,"Welcome to the Help section. Now you can create a playlist select additional reciters or a translation language to create a playlist while a chapter is playing ask Alexa the following ask holy quraan to add to my playlist and when you are done adding your chapters to your playlist you can ask alexa to play your playlist by saying alexa ask holy quraan to play my playlist to select another reciter you can ask alexa the following ask holy quraan to select reciter one or eight you have a total of eight reciters now! to view the list of reciters you can ask me the following ask holy quraan to list reciters for translation you can ask alexa the following ask holy quraan to translate to English or to Urdu, currently we have added support for English and Urdu translation if you would like me to add another translation language please suggest it at the skill comment section, please check the skill description for further details Thank you."
Daily Quran and Hadith,stop,
Daily Quran and Hadith,quit,
HackerOne,"Alexa, open HackerOne","Hmm, I'm not sure."
HackerOne,help,"For Help, please visit the help pages on the Amazon web site."
HackerOne,stop,
HackerOne,quit,
ABFM Board Review,"Alexa, open ABFM Board Review",ABFM Board Review contains mature content that may not be suitable for all ages
ABFM Board Review,help,"For Help, please visit the help pages on the Amazon web site."
ABFM Board Review,stop,
ABFM Board Review,quit,
Storyline Manual,"Alexa, open Storyline Manual","Storyline is a tool for crafting Alexa skills with a visual interface. Today, you will learn an Inventive approach to changing concepts into Alexa skills. This is an interactive manual. to help you to learn how to use Storyline. Have we met here before? if not, listen to the help file! You'll understand how to use Storyline quicker. If you've been here before, then you know what to say.say new, skills, other, help, or stop. now"
Storyline Manual,help,"If you don't understand something, there's a definition choice in my full menu. I will try to help you with everything! You can get to my full menu at any time. just say. 'Alexa, full menu'. Then, you can get anything I know, by saying ""Alexa"", followed by what you want to know. For example, ""Alexa, tricks and tips"". The more senses you use when learning, the easier it is to master something. Always have Storyline's browser app open, so you can see what I'm talking about. with all of the stuff available, i tried to keep the choices in all menus except the full menu to a reasonable number. enjoy! it was a labour of love. Say stop. or say back. now."
Storyline Manual,stop,"Please come back anytime. Just say, ""Alexa, open Storyline Manual"" to open this skill again. that's, ""Alexa, open Storyline Manual"""
Storyline Manual,quit,
Giving Developmental Feedback,"Alexa, open Giving Developmental Feedback",<Audio only response>
Giving Developmental Feedback,help,"For Help, please visit the help pages on the Amazon web site."
Giving Developmental Feedback,stop,
Giving Developmental Feedback,quit,
America's Victoria,"Alexa, open America's Victoria",You have Speak Up America enabled. Do you want to open it?
America's Victoria,Yes,"Sorry, I'm having trouble accessing your Speak Up America skill right now"
America's Victoria,help,"For Help, please visit the help pages on the Amazon web site."
America's Victoria,stop,
America's Victoria,quit,
Reagan Quotes,"Alexa, open Reagan Quotes","Here's your Reagan Quote: I have left orders to be awakened at any time during national emergency, even if I'm in a cabinet meeting."
Reagan Quotes,help,"For Help, please visit the help pages on the Amazon web site."
Reagan Quotes,stop,
Reagan Quotes,quit,
First Grade Words,"Alexa, open First Grade Words","Sorry, I’m not sure about that."
First Grade Words,help,"For Help, please visit the help pages on the Amazon web site."
First Grade Words,stop,
First Grade Words,quit,
Guru Devs,"Alexa, open Guru Devs","Welcome to Guru Devs, you can say play episode and then say the episode number! I currently have 6 episodes."
Guru Devs,help,You can say play episode and then the episode number! I currently have 6 episodes.
Guru Devs,stop,Goodbye!
Guru Devs,quit,
Do Good,"Alexa, open Do Good",
Do Good,help,"For Help, please visit the help pages on the Amazon web site."
Do Good,stop,
Do Good,quit,
JCS Lunch Menu,"Alexa, open JCS Lunch Menu",
JCS Lunch Menu,help,"For Help, please visit the help pages on the Amazon web site."
JCS Lunch Menu,stop,
JCS Lunch Menu,quit,
me who is,"Alexa, open me who is",<Audio only response>
me who is,help,"For Help, please visit the help pages on the Amazon web site."
me who is,stop,
me who is,quit,
Daily French Word by MatchEpic.com,"Alexa, open Daily French Word by MatchEpic.com","Sorry, I don't know that."
Daily French Word by MatchEpic.com,help,"For Help, please visit the help pages on the Amazon web site."
Daily French Word by MatchEpic.com,stop,
Daily French Word by MatchEpic.com,quit,
Daily Facts about National Parks,"Alexa, open Daily Facts about National Parks",Welcome to national park facts! Would you like to hear a fact about national parks?
Daily Facts about National Parks,help,"""With this skill, you can get a new fact about national parks. Would you like to hear a fact about national parks?"""
Daily Facts about National Parks,stop,"""Come back tomorrow to hear another fact about national parks. Just say, ""Alexa, launch national park facts"" to open the skill again."""
Daily Facts about National Parks,quit,
Earthquake Summary,"Alexa, open Earthquake Summary",<Audio only response>
Earthquake Summary,help,"For Help, please visit the help pages on the Amazon web site."
Earthquake Summary,stop,
Earthquake Summary,quit,
United States Trivia,"Alexa, open United States Trivia","Welcome to the United States Quiz Game! You can ask me about any of the fifty states and their capitals by saying the state name, or you can ask me to start a quiz by saying start a quiz. What would you like to do?"
United States Trivia,help,"I know lots of things about the United States. You can ask me about a state or a capital, and I'll tell you what I know. You can also test your knowledge by asking me to start a quiz. What would you like to do?"
United States Trivia,stop,Thank you for playing the United States Quiz Game! Let's play again soon!
United States Trivia,quit,
