name,question,response
Next Episode,help,"For Help, please visit the help pages on the Amazon web site."
Next Episode,stop,
Next Episode,quit,
Next Episode,"Alexa, open Next Episode","Hmm, I don't know that."
Next Episode,help,"For Help, please visit the help pages on the Amazon web site."
Next Episode,stop,
Next Episode,quit,
MovieBot,"Alexa, open MovieBot","Hey, it's MovieBot. A popular movie is Pet Sematary, a Horror Thriller film, starring Jason Clarke.."
MovieBot,help,"You can try, is it any good"
MovieBot,stop,Goodbye
MovieBot,quit,
MovieBot,"Alexa, open MovieBot","Hey, it's MovieBot. A popular movie is Unplanned, a Drama film, starring Ashley Bratcher.."
MovieBot,help,"You can also say, is it any good"
MovieBot,stop,Goodbye
MovieBot,quit,
MovieBot,"Alexa, open MovieBot","Hey, it's MovieBot. A popular movie is Triple Frontier, an Action Adventure film, starring Ben Affleck.."
MovieBot,help,"You can also say, is it any good"
MovieBot,stop,Goodbye
MovieBot,quit,
Aquarium Screensaver for Echo Show,"Alexa, open Aquarium Screensaver for Echo Show","Sorry, I don't know that one."
Aquarium Screensaver for Echo Show,help,"For Help, please visit the help pages on the Amazon web site."
Aquarium Screensaver for Echo Show,stop,
Aquarium Screensaver for Echo Show,quit,
Aquarium Screensaver for Echo Show,"Alexa, open Aquarium Screensaver for Echo Show","Hmm, I don't know that."
Aquarium Screensaver for Echo Show,help,"For Help, please visit the help pages on the Amazon web site."
Aquarium Screensaver for Echo Show,stop,
Aquarium Screensaver for Echo Show,quit,
Aquarium Screensaver for Echo Show,"Alexa, open Aquarium Screensaver for Echo Show","Hmm, I don't know that."
Aquarium Screensaver for Echo Show,help,"For Help, please visit the help pages on the Amazon web site."
Aquarium Screensaver for Echo Show,stop,
Aquarium Screensaver for Echo Show,quit,
Infinity War Trivia,"Alexa, open Infinity War Trivia","Excited for New Avengers Infinity War Movie? Try this trivia. I will ask you 4 questions, try to get em all right. Just say the number of the answer. Avengers Assemble. Question 1. Who would Captain America be in Avengers Infinity War? 1. Dr. Strange. 2. Fourth Avenger. 3. Mr. Strange. 4. Nomad."
Infinity War Trivia,help,"I will ask you 4 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
Infinity War Trivia,stop,Avengers Assemble! Good bye!
Infinity War Trivia,quit,
Infinity War Trivia,"Alexa, open Infinity War Trivia","Excited for New Avengers Infinity War Movie? Try this trivia. I will ask you 4 questions, try to get em all right. Just say the number of the answer. Avengers Assemble. Question 1. Who plays Spiderman? 1. Robert Downey Jr.. 2. Chris Pratt. 3. Tom Holland. 4. Chris Evans."
Infinity War Trivia,help,"I will ask you 4 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
Infinity War Trivia,stop,Avengers Assemble! Good bye!
Infinity War Trivia,quit,
Infinity War Trivia,"Alexa, open Infinity War Trivia","Excited for New Avengers Infinity War Movie? Try this trivia. I will ask you 4 questions, try to get em all right. Just say the number of the answer. Avengers Assemble. Question 1. Who plays Spiderman? 1. Tom Holland. 2. Robert Downey Jr.. 3. Chris Pratt. 4. Chris Evans."
Infinity War Trivia,help,"I will ask you 4 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
Infinity War Trivia,stop,Avengers Assemble! Good bye!
Infinity War Trivia,quit,
Inconceivable Quotes,"Alexa, open Inconceivable Quotes",Inconceivable Quotes contains mature content that may not be suitable for all ages
Inconceivable Quotes,help,"For Help, please visit the help pages on the Amazon web site."
Inconceivable Quotes,stop,
Inconceivable Quotes,quit,
Inconceivable Quotes,"Alexa, open Inconceivable Quotes",Inconceivable Quotes contains mature content that may not be suitable for all ages
Inconceivable Quotes,help,"For Help, please visit the help pages on the Amazon web site."
Inconceivable Quotes,stop,
Inconceivable Quotes,quit,
Inconceivable Quotes,"Alexa, open Inconceivable Quotes",Inconceivable Quotes contains mature content that may not be suitable for all ages
Inconceivable Quotes,help,"For Help, please visit the help pages on the Amazon web site."
Inconceivable Quotes,stop,
Inconceivable Quotes,quit,
Garden Screensaver for Echo Show,"Alexa, open Garden Screensaver for Echo Show","Hmm, I'm not sure."
Garden Screensaver for Echo Show,help,"For Help, please visit the help pages on the Amazon web site."
Garden Screensaver for Echo Show,stop,
Garden Screensaver for Echo Show,quit,
Garden Screensaver for Echo Show,"Alexa, open Garden Screensaver for Echo Show","Sorry, I don't know that."
Garden Screensaver for Echo Show,help,"For Help, please visit the help pages on the Amazon web site."
Garden Screensaver for Echo Show,stop,
Garden Screensaver for Echo Show,quit,
Garden Screensaver for Echo Show,"Alexa, open Garden Screensaver for Echo Show","Hmm, I'm not sure."
Garden Screensaver for Echo Show,help,"For Help, please visit the help pages on the Amazon web site."
Garden Screensaver for Echo Show,stop,
Garden Screensaver for Echo Show,quit,
Star Trek quotes original series,"Alexa, open Star Trek quotes original series",You have SHOWTIME enabled. Do you want to open it?
Star Trek quotes original series,Yes,"Welcome back to Showtime! Catch new episodes of Billions, Sundays at 9 PM Eastern and Pacific. You can ask me about series, movies, documentaries or sports. Which would you like?"
Star Trek quotes original series,help,"You can ask me to browse series, movies, documentaries, or sports, ask about your favorite characters, or find out whatâ€™s happening on the latest episodes of your favorite Showtime shows. How can I help you?"
Star Trek quotes original series,stop,Thanks for using the Showtime skill. Goodbye
Star Trek quotes original series,quit,
Star Trek quotes original series,"Alexa, open Star Trek quotes original series",You have SHOWTIME enabled. Do you want to open it?
Star Trek quotes original series,Yes,"Welcome back to Showtime! Catch new episodes of Billions, Sundays at 9 PM Eastern and Pacific. You can ask me about series, movies, documentaries or sports. Which would you like?"
Star Trek quotes original series,help,"You can ask me to browse series, movies, documentaries, or sports, ask about your favorite characters, or find out whatâ€™s happening on the latest episodes of your favorite Showtime shows. How can I help you?"
Star Trek quotes original series,stop,Thanks for using the Showtime skill. Goodbye
Star Trek quotes original series,quit,
Star Trek quotes original series,"Alexa, open Star Trek quotes original series",You have SHOWTIME enabled. Do you want to open it?
Star Trek quotes original series,Yes,"Welcome back to Showtime! Catch new episodes of Billions, Sundays at 9 PM Eastern and Pacific. You can ask me about series, movies, documentaries or sports. Which would you like?"
Star Trek quotes original series,help,"You can ask me to browse series, movies, documentaries, or sports, ask about your favorite characters, or find out whatâ€™s happening on the latest episodes of your favorite Showtime shows. How can I help you?"
Star Trek quotes original series,stop,Thanks for using the Showtime skill. Goodbye
Star Trek quotes original series,quit,
Sounds of Swanson,"Alexa, open Sounds of Swanson","Sorry, I don't know that one."
Sounds of Swanson,help,"For Help, please visit the help pages on the Amazon web site."
Sounds of Swanson,stop,
Sounds of Swanson,quit,
Sounds of Swanson,"Alexa, open Sounds of Swanson","Hmm, I'm not sure."
Sounds of Swanson,help,"For Help, please visit the help pages on the Amazon web site."
Sounds of Swanson,stop,
Sounds of Swanson,quit,
Sounds of Swanson,"Alexa, open Sounds of Swanson","Sorry, I'm not sure."
Sounds of Swanson,help,"For Help, please visit the help pages on the Amazon web site."
Sounds of Swanson,stop,
Sounds of Swanson,quit,
SOLO: A Star Wars Story Co-Pilot Quiz,"Alexa, open SOLO: A Star Wars Story Co-Pilot Quiz","Sorry, I don't know that one."
SOLO: A Star Wars Story Co-Pilot Quiz,help,"For Help, please visit the help pages on the Amazon web site."
SOLO: A Star Wars Story Co-Pilot Quiz,stop,
SOLO: A Star Wars Story Co-Pilot Quiz,quit,
SOLO: A Star Wars Story Co-Pilot Quiz,"Alexa, open SOLO: A Star Wars Story Co-Pilot Quiz","Hmm, I'm not sure."
SOLO: A Star Wars Story Co-Pilot Quiz,help,"For Help, please visit the help pages on the Amazon web site."
SOLO: A Star Wars Story Co-Pilot Quiz,stop,
SOLO: A Star Wars Story Co-Pilot Quiz,quit,
SOLO: A Star Wars Story Co-Pilot Quiz,"Alexa, open SOLO: A Star Wars Story Co-Pilot Quiz","Hmm, I don't know that."
SOLO: A Star Wars Story Co-Pilot Quiz,help,"For Help, please visit the help pages on the Amazon web site."
SOLO: A Star Wars Story Co-Pilot Quiz,stop,
SOLO: A Star Wars Story Co-Pilot Quiz,quit,
Zombieland Rules,"Alexa, open Zombieland Rules","Sorry, I'm not sure."
Zombieland Rules,help,"For Help, please visit the help pages on the Amazon web site."
Zombieland Rules,stop,
Zombieland Rules,quit,
Zombieland Rules,"Alexa, open Zombieland Rules","Sorry, I don't know that one."
Zombieland Rules,help,"For Help, please visit the help pages on the Amazon web site."
Zombieland Rules,stop,
Zombieland Rules,quit,
Zombieland Rules,"Alexa, open Zombieland Rules","Hmm, I don't know that one."
Zombieland Rules,help,"For Help, please visit the help pages on the Amazon web site."
Zombieland Rules,stop,
Zombieland Rules,quit,
TV Info,"Alexa, open TV Info","Open TV, formerly Epsilontv, is a Greek free-to-air television station, based in Marousi, Athens."
TV Info,help,"For Help, please visit the help pages on the Amazon web site."
TV Info,stop,
TV Info,quit,
TV Info,"Alexa, open TV Info","Open TV, formerly Epsilontv, is a Greek free-to-air television station, based in Marousi, Athens."
TV Info,help,"For Help, please visit the help pages on the Amazon web site."
TV Info,stop,
TV Info,quit,
TV Info,"Alexa, open TV Info","Open TV, formerly Epsilontv, is a Greek free-to-air television station, based in Marousi, Athens."
TV Info,help,"For Help, please visit the help pages on the Amazon web site."
TV Info,stop,
TV Info,quit,
Unofficial Star Wars Galaxy Characteristics,"Alexa, open Unofficial Star Wars Galaxy Characteristics","Welcome to the Unofficial Star Wars Galaxy Characteristic Information. Ask questions like, what's the characteristics for an X-wing or Yoda."
Unofficial Star Wars Galaxy Characteristics,help,"You can ask what is the characteristics for a certain person, place or thing in the Star Wars Galaxy, what can I help you with?"
Unofficial Star Wars Galaxy Characteristics,stop,Goodbye
Unofficial Star Wars Galaxy Characteristics,quit,
Unofficial Star Wars Galaxy Characteristics,"Alexa, open Unofficial Star Wars Galaxy Characteristics","Welcome to the Unofficial Star Wars Galaxy Characteristic Information. Ask questions like, what's the characteristics for an X-wing or Yoda."
Unofficial Star Wars Galaxy Characteristics,help,"You can ask what is the characteristics for a certain person, place or thing in the Star Wars Galaxy, what can I help you with?"
Unofficial Star Wars Galaxy Characteristics,stop,Goodbye
Unofficial Star Wars Galaxy Characteristics,quit,
Unofficial Star Wars Galaxy Characteristics,"Alexa, open Unofficial Star Wars Galaxy Characteristics","Welcome to the Unofficial Star Wars Galaxy Characteristic Information. Ask questions like, what's the characteristics for an X-wing or Yoda."
Unofficial Star Wars Galaxy Characteristics,help,"You can ask what is the characteristics for a certain person, place or thing in the Star Wars Galaxy, what can I help you with?"
Unofficial Star Wars Galaxy Characteristics,stop,Goodbye
Unofficial Star Wars Galaxy Characteristics,quit,
Suggest me a movie,"Alexa, open Suggest me a movie",You have Movie Picker enabled. Do you want to open it?
Suggest me a movie,Yes,Here's a good movie to watch: Singin' in the Rain
Suggest me a movie,help,"For Help, please visit the help pages on the Amazon web site."
Suggest me a movie,stop,
Suggest me a movie,quit,
Suggest me a movie,"Alexa, open Suggest me a movie",You have Movie Picker enabled. Do you want to open it?
Suggest me a movie,Yes,Here's a good movie to watch: Donnie Darko
Suggest me a movie,help,"For Help, please visit the help pages on the Amazon web site."
Suggest me a movie,stop,
Suggest me a movie,quit,
Suggest me a movie,"Alexa, open Suggest me a movie",You have Movie Picker enabled. Do you want to open it?
Suggest me a movie,Yes,Here's a good movie to watch: Star Trek Beyond
Suggest me a movie,help,"For Help, please visit the help pages on the Amazon web site."
Suggest me a movie,stop,
Suggest me a movie,quit,
Game of Thrones Radio,"Alexa, open Game of Thrones Radio",You have Game of Thrones Facts enabled. Do you want to open it?
Game of Thrones Radio,Yes,"Here's your fact: Jack Gleeson, aka Joffery, played a little kid in Batman Begins."
Game of Thrones Radio,help,"For Help, please visit the help pages on the Amazon web site."
Game of Thrones Radio,stop,
Game of Thrones Radio,quit,
Game of Thrones Radio,"Alexa, open Game of Thrones Radio",You have Game of Thrones Facts enabled. Do you want to open it?
Game of Thrones Radio,Yes,Here's your fact: The actor who plays Brain's 13-year-old compainion Jojen Reed is actually 23 in real life.
Game of Thrones Radio,help,"For Help, please visit the help pages on the Amazon web site."
Game of Thrones Radio,stop,
Game of Thrones Radio,quit,
Game of Thrones Radio,"Alexa, open Game of Thrones Radio",You have Game of Thrones Facts enabled. Do you want to open it?
Game of Thrones Radio,Yes,Here's your fact: Arya is the fastest-grwoing baby name in the United States.
Game of Thrones Radio,help,"For Help, please visit the help pages on the Amazon web site."
Game of Thrones Radio,stop,
Game of Thrones Radio,quit,
Emby,"Alexa, open Emby","I cannot find your server information, please sign in to your Emby account."
Emby,help,"I cannot find your server information, please sign in to your Emby account."
Emby,stop,"I cannot find your server information, please sign in to your Emby account."
Emby,quit,
Emby,"Alexa, open Emby","I cannot find your server information, please sign in to your Emby account."
Emby,help,"I cannot find your server information, please sign in to your Emby account."
Emby,stop,"I cannot find your server information, please sign in to your Emby account."
Emby,quit,
Emby,"Alexa, open Emby","I cannot find your server information, please sign in to your Emby account."
Emby,help,"I cannot find your server information, please sign in to your Emby account."
Emby,stop,"I cannot find your server information, please sign in to your Emby account."
Emby,quit,
The Magicians Trivia,"Alexa, open The Magicians Trivia",I found a few matches for that.
The Magicians Trivia,help,"For Help, please visit the help pages on the Amazon web site."
The Magicians Trivia,stop,
The Magicians Trivia,quit,
The Magicians Trivia,"Alexa, open The Magicians Trivia","Hmm, I have a few skills that can help."
The Magicians Trivia,help,"For Help, please visit the help pages on the Amazon web site."
The Magicians Trivia,stop,
The Magicians Trivia,quit,
The Magicians Trivia,"Alexa, open The Magicians Trivia","Hmm, I found a few skills that might help."
The Magicians Trivia,help,"For Help, please visit the help pages on the Amazon web site."
The Magicians Trivia,stop,
The Magicians Trivia,quit,
PokeyFinder,"Alexa, open PokeyFinder",<Audio only response>
PokeyFinder,help,"For Help, please visit the help pages on the Amazon web site."
PokeyFinder,stop,
PokeyFinder,quit,
PokeyFinder,"Alexa, open PokeyFinder","Hmm, I don't know that."
PokeyFinder,help,"For Help, please visit the help pages on the Amazon web site."
PokeyFinder,stop,
PokeyFinder,quit,
PokeyFinder,"Alexa, open PokeyFinder","Sorry, Iâ€™m not sure about that."
PokeyFinder,help,"For Help, please visit the help pages on the Amazon web site."
PokeyFinder,stop,
PokeyFinder,quit,
TV Trivia,"Alexa, open TV Trivia",TV Trivia contains mature content that may not be suitable for all ages
TV Trivia,help,"For Help, please visit the help pages on the Amazon web site."
TV Trivia,stop,
TV Trivia,quit,
TV Trivia,"Alexa, open TV Trivia",TV Trivia contains mature content that may not be suitable for all ages
TV Trivia,help,"For Help, please visit the help pages on the Amazon web site."
TV Trivia,stop,
TV Trivia,quit,
TV Trivia,"Alexa, open TV Trivia",TV Trivia contains mature content that may not be suitable for all ages
TV Trivia,help,"For Help, please visit the help pages on the Amazon web site."
TV Trivia,stop,
TV Trivia,quit,
TV Trivia,"Alexa, open TV Trivia",TV Trivia contains mature content that may not be suitable for all ages
TV Trivia,help,"For Help, please visit the help pages on the Amazon web site."
TV Trivia,stop,
TV Trivia,quit,
TV Trivia,"Alexa, open TV Trivia",TV Trivia contains mature content that may not be suitable for all ages
TV Trivia,help,"For Help, please visit the help pages on the Amazon web site."
TV Trivia,stop,
TV Trivia,quit,
TV Trivia,"Alexa, open TV Trivia",TV Trivia contains mature content that may not be suitable for all ages
TV Trivia,help,"For Help, please visit the help pages on the Amazon web site."
TV Trivia,stop,
TV Trivia,quit,
Flic Movie Finder,"Alexa, open Flic Movie Finder",
Flic Movie Finder,help,"I can help you find your favorite movies! Simply tell me the name of the movie you're looking for and I'll tell you a list of all the places you can watch it! Anytime you're in the Flic Finder Skill, you can interrupt by saying my name and then the movie title you are looking for. For example, say 'Alexa, Titanic' or 'Alexa, Find Titanic'. So, what movie can I help you find today?"
Flic Movie Finder,stop,Thanks for using Flic Finder to search for your favorite movies! Have a great day!
Flic Movie Finder,quit,
Flic Movie Finder,"Alexa, open Flic Movie Finder",What movie can I help you find today?
Flic Movie Finder,help,"I can help you find your favorite movies! Simply tell me the name of the movie you're looking for and I'll tell you a list of all the places you can watch it! Anytime you're in the Flic Finder Skill, you can interrupt by saying my name and then the movie title you are looking for. For example, say 'Alexa, Titanic' or 'Alexa, Find Titanic'. So, what movie can I help you find today?"
Flic Movie Finder,stop,Thanks for using Flic Finder to search for your favorite movies! Have a great day!
Flic Movie Finder,quit,
Flic Movie Finder,"Alexa, open Flic Movie Finder",What movie can I help you find today?
Flic Movie Finder,help,"I can help you find your favorite movies! Simply tell me the name of the movie you're looking for and I'll tell you a list of all the places you can watch it! Anytime you're in the Flic Finder Skill, you can interrupt by saying my name and then the movie title you are looking for. For example, say 'Alexa, Titanic' or 'Alexa, Find Titanic'. So, what movie can I help you find today?"
Flic Movie Finder,stop,Thanks for using Flic Finder to search for your favorite movies! Have a great day!
Flic Movie Finder,quit,
Game of Thrones Facts,"Alexa, open Game of Thrones Facts","Here's your fact: Jack Gleeson, aka Joffery, played a little kid in Batman Begins."
Game of Thrones Facts,help,"For Help, please visit the help pages on the Amazon web site."
Game of Thrones Facts,stop,
Game of Thrones Facts,quit,
Game of Thrones Facts,"Alexa, open Game of Thrones Facts","Here's your fact: The actress who plays sansa, on the other hand, has blonde hair in real life."
Game of Thrones Facts,help,"For Help, please visit the help pages on the Amazon web site."
Game of Thrones Facts,stop,
Game of Thrones Facts,quit,
Game of Thrones Facts,"Alexa, open Game of Thrones Facts",Here's your fact: Peter Dinklage was George R.R. Martin's first choice for Tyrion.
Game of Thrones Facts,help,"For Help, please visit the help pages on the Amazon web site."
Game of Thrones Facts,stop,
Game of Thrones Facts,quit,
Movie Info,"Alexa, open Movie Info","Hey, it's MovieBot. A popular movie is After, a Drama Romance film, starring Hero Fiennes-Tiffin.."
Movie Info,help,"You can also say, is it any good"
Movie Info,stop,Goodbye
Movie Info,quit,
Movie Info,"Alexa, open Movie Info","Hey, it's MovieBot. A popular movie is Hellboy, an Action Adventure film, starring David Harbour.."
Movie Info,help,"You can try, is it any good"
Movie Info,stop,Goodbye
Movie Info,quit,
Movie Info,"Alexa, open Movie Info","Welcome to Movie Helper, how can I help you? You can try saying, tell me more info about the movie Transformers"
Movie Info,help,"To find information on a movie, try saying 'tell me more info about the movie Despicable Me 3'. To find ratings on a movie, try saying 'what are the ratings for Fast and the Furious'. To get information on an actor, try saying 'who is Johnny Depp'. To hear the current popular movies, try saying 'popular movies'. To hear upcoming releases, try saying 'which movies are coming out'. To hear which movies are currently out, try saying 'what movies are playing right now'. Go ahead and try a phrase"
Movie Info,stop,Okay
Movie Info,quit,
Jim Rockford's Answering Machine,"Alexa, open Jim Rockford's Answering Machine","Jim? Madame O'Connor at the Zodiac Restaurant. You don't pay that dinner tab, we're gonna repo your birthday."
Jim Rockford's Answering Machine,help,"For Help, please visit the help pages on the Amazon web site."
Jim Rockford's Answering Machine,stop,
Jim Rockford's Answering Machine,quit,
Jim Rockford's Answering Machine,"Alexa, open Jim Rockford's Answering Machine","Say, I'm the one who hit your car at Fork City, I've got no insurance, I'm broke. But, I really wanted you to know how sorry I am. If it makes you feel any better I hurt my arm."
Jim Rockford's Answering Machine,help,"For Help, please visit the help pages on the Amazon web site."
Jim Rockford's Answering Machine,stop,
Jim Rockford's Answering Machine,quit,
Jim Rockford's Answering Machine,"Alexa, open Jim Rockford's Answering Machine",Jim? This is Manny down at Ralph's Bar. Some guy named Angel Martin just ran up a fifty buck bar tab. Now he wants to charge it to you. You gonna pay it?
Jim Rockford's Answering Machine,help,"For Help, please visit the help pages on the Amazon web site."
Jim Rockford's Answering Machine,stop,
Jim Rockford's Answering Machine,quit,
Mini Movie Review Flash Briefing,"Alexa, open Mini Movie Review Flash Briefing",You have Focus Word enabled. Do you want to open it?
Mini Movie Review Flash Briefing,Yes,"The Focus Word is Trust. Trust can take years to earn, but only seconds to lose. Do not squander trust,for once lost it is rarely given again. Today, focus on trust."
Mini Movie Review Flash Briefing,help,"For Help, please visit the help pages on the Amazon web site."
Mini Movie Review Flash Briefing,stop,
Mini Movie Review Flash Briefing,quit,
Mini Movie Review Flash Briefing,"Alexa, open Mini Movie Review Flash Briefing",You have Focus Word enabled. Do you want to open it?
Mini Movie Review Flash Briefing,Yes,"The Focus Word is Dream. Dream big dreams. Then wake up and make them come true. Today, focus on your dreams."
Mini Movie Review Flash Briefing,help,"For Help, please visit the help pages on the Amazon web site."
Mini Movie Review Flash Briefing,stop,
Mini Movie Review Flash Briefing,quit,
Mini Movie Review Flash Briefing,"Alexa, open Mini Movie Review Flash Briefing",You have Focus Word enabled. Do you want to open it?
Mini Movie Review Flash Briefing,Yes,"The Focus Word is Honor. Honor is not hindered by inconvenience, cost or embarrassment. Today, focus on honor."
Mini Movie Review Flash Briefing,help,"For Help, please visit the help pages on the Amazon web site."
Mini Movie Review Flash Briefing,stop,
Mini Movie Review Flash Briefing,quit,
The Flash Trivia,"Alexa, open The Flash Trivia","Welcome to The Flash Quiz. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. What Is The Flashs Name? 1. barry allen. 2. wally west. 3. jay garrick. 4. joe west."
The Flash Trivia,help,"I will ask you 5 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
The Flash Trivia,stop,Good bye!
The Flash Trivia,quit,
The Flash Trivia,"Alexa, open The Flash Trivia","Welcome to The Flash Quiz. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. Why Is The Flashs Father Imprisoned? 1. robbing banks. 2. fraud. 3. tax evasion. 4. murder of barry's mother."
The Flash Trivia,help,"I will ask you 5 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
The Flash Trivia,stop,Good bye!
The Flash Trivia,quit,
The Flash Trivia,"Alexa, open The Flash Trivia","Welcome to The Flash Quiz. I will ask you 5 questions, try to get as many right as you can. Just say the number of the answer. Let's begin. Question 1. What Animal Villain Gained Psychic Powers Due To The Particle Accelerator? 1. Gorilla Grodd. 2. Mongul. 3. Killer Frost. 4. The Scorpion."
The Flash Trivia,help,"I will ask you 5 multiple choice questions. Respond with the number of the answer. For example, say one, two, three, or four. To start a new game at any time, say, start game. To repeat the last question, say, repeat. Would you like to keep playing?"
The Flash Trivia,stop,Good bye!
The Flash Trivia,quit,
Movie Picker,"Alexa, open Movie Picker",Here's a good movie to watch: Snowden
Movie Picker,help,"For Help, please visit the help pages on the Amazon web site."
Movie Picker,stop,
Movie Picker,quit,
Movie Picker,"Alexa, open Movie Picker",Here's a good movie to watch: Prisoners
Movie Picker,help,"For Help, please visit the help pages on the Amazon web site."
Movie Picker,stop,
Movie Picker,quit,
Movie Picker,"Alexa, open Movie Picker",Here's a good movie to watch: Double Indemnity
Movie Picker,help,"For Help, please visit the help pages on the Amazon web site."
Movie Picker,stop,
Movie Picker,quit,
WatchAid,"Alexa, open WatchAid","Sorry, I don't know that one."
WatchAid,help,"For Help, please visit the help pages on the Amazon web site."
WatchAid,stop,
WatchAid,quit,
WatchAid,"Alexa, open WatchAid","Hmm, I don't know that."
WatchAid,help,"For Help, please visit the help pages on the Amazon web site."
WatchAid,stop,
WatchAid,quit,
WatchAid,"Alexa, open WatchAid","Sorry, I don't know that one."
WatchAid,help,"For Help, please visit the help pages on the Amazon web site."
WatchAid,stop,
WatchAid,quit,
Movie Helper,"Alexa, open Movie Helper","Welcome to Movie Helper, how can I help you? You can try saying, popular Movies"
Movie Helper,help,"To find information on a movie, try saying 'tell me more info about the movie Despicable Me 3'. To find ratings on a movie, try saying 'what are the ratings for Fast and the Furious'. To get information on an actor, try saying 'who is Johnny Depp'. To hear the current popular movies, try saying 'popular movies'. To hear upcoming releases, try saying 'which movies are coming out'. To hear which movies are currently out, try saying 'what movies are playing right now'. Go ahead and try a phrase"
Movie Helper,stop,Okay
Movie Helper,quit,
Movie Helper,"Alexa, open Movie Helper","Welcome to Movie Helper, how can I help you? You can try saying, which movies are coming out"
Movie Helper,help,"To find information on a movie, try saying 'tell me more info about the movie Despicable Me 3'. To find ratings on a movie, try saying 'what are the ratings for Fast and the Furious'. To get information on an actor, try saying 'who is Johnny Depp'. To hear the current popular movies, try saying 'popular movies'. To hear upcoming releases, try saying 'which movies are coming out'. To hear which movies are currently out, try saying 'what movies are playing right now'. Go ahead and try a phrase"
Movie Helper,stop,Okay
Movie Helper,quit,
Movie Helper,"Alexa, open Movie Helper","Welcome to Movie Helper, how can I help you? You can try saying, popular Movies"
Movie Helper,help,"To find information on a movie, try saying 'tell me more info about the movie Despicable Me 3'. To find ratings on a movie, try saying 'what are the ratings for Fast and the Furious'. To get information on an actor, try saying 'who is Johnny Depp'. To hear the current popular movies, try saying 'popular movies'. To hear upcoming releases, try saying 'which movies are coming out'. To hear which movies are currently out, try saying 'what movies are playing right now'. Go ahead and try a phrase"
Movie Helper,stop,Okay
Movie Helper,quit,
Tollywood Dialogues,"Alexa, open Tollywood Dialogues","Hmm, I'm not sure."
Tollywood Dialogues,help,"For Help, please visit the help pages on the Amazon web site."
Tollywood Dialogues,stop,
Tollywood Dialogues,quit,
Tollywood Dialogues,"Alexa, open Tollywood Dialogues","Hmm, I don't know that."
Tollywood Dialogues,help,"For Help, please visit the help pages on the Amazon web site."
Tollywood Dialogues,stop,
Tollywood Dialogues,quit,
Tollywood Dialogues,"Alexa, open Tollywood Dialogues","Hmm, I'm not sure."
Tollywood Dialogues,help,"For Help, please visit the help pages on the Amazon web site."
Tollywood Dialogues,stop,
Tollywood Dialogues,quit,
Celebrity Page,"Alexa, open Celebrity Page","Sorry, I'm not sure."
Celebrity Page,help,"For Help, please visit the help pages on the Amazon web site."
Celebrity Page,stop,
Celebrity Page,quit,
Celebrity Page,"Alexa, open Celebrity Page","Sorry, I don't know that."
Celebrity Page,help,"For Help, please visit the help pages on the Amazon web site."
Celebrity Page,stop,
Celebrity Page,quit,
Celebrity Page,"Alexa, open Celebrity Page","Hmm, I don't know that."
Celebrity Page,help,"For Help, please visit the help pages on the Amazon web site."
Celebrity Page,stop,
Celebrity Page,quit,
Movie Trivia,"Alexa, open Movie Trivia",Here's your fact: Among Patrick Bateman's neighbours in the novel of American Psycho is one Tom Cruise (see also #66)
Movie Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Movie Trivia,stop,
Movie Trivia,quit,
Movie Trivia,"Alexa, open Movie Trivia","Here's your fact: Stanley Kubrick would reportedly call Stephen King at 3am to ask him questions about The Shining. According to King, one famous exchange had the director ask the author, â€œDo you believe in God?â€ù. When he replied in the affirmative Kubrick yelled â€œI knew it!â€ù and slammed the phone down."
Movie Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Movie Trivia,stop,
Movie Trivia,quit,
Movie Trivia,"Alexa, open Movie Trivia","Here's your fact: Like Facebook, Star Wars was originally prefixed by the definite article 'The'. Much cleaner without it."
Movie Trivia,help,"For Help, please visit the help pages on the Amazon web site."
Movie Trivia,stop,
Movie Trivia,quit,
Combat,"Alexa, open Combat",Combat contains mature content that may not be suitable for all ages
Combat,help,"For Help, please visit the help pages on the Amazon web site."
Combat,stop,
Combat,quit,
Combat,"Alexa, open Combat",Combat contains mature content that may not be suitable for all ages
Combat,help,"For Help, please visit the help pages on the Amazon web site."
Combat,stop,
Combat,quit,
Combat,"Alexa, open Combat",Combat contains mature content that may not be suitable for all ages
Combat,help,"For Help, please visit the help pages on the Amazon web site."
Combat,stop,
Combat,quit,
Blu-ray New Releases,"Alexa, open Blu-ray New Releases","Sorry, I'm not sure."
Blu-ray New Releases,help,"For Help, please visit the help pages on the Amazon web site."
