name,question,response
Relaxing Sounds: Ukulele Music,"Alexa, open Relaxing Sounds: Ukulele Music",I couldn't find any relaxing sounds ukulele songs.GenreNotFoundPromptMusic.PlayMusicIntenten_USdefault863f35ed-09a8-4571-9a04-5fb6b94b9a7a1Adm-20180212_202339-1
Relaxing Sounds: Ukulele Music,help,"For Help, please visit the help pages on the Amazon web site."
Relaxing Sounds: Ukulele Music,stop,
Relaxing Sounds: Ukulele Music,quit,
Top Music Chart,"Alexa, open Top Music Chart",Welcome to Top Music Chart. Would you like to know today's top music?
Top Music Chart,help,Top Music Chart is a skill that automatically retrieves today's top songs or top albums. You navigate the application by following the prompts to get today's top hits. Would you like to continue?
Top Music Chart,stop,Until next time!
Top Music Chart,quit,
Israeli Radio,"Alexa, open Israeli Radio",Isra FM from TuneIn.
Israeli Radio,help,"For Help, please visit the help pages on the Amazon web site."
Israeli Radio,stop,
Israeli Radio,quit,
Sankrit Mantras,"Alexa, open Sankrit Mantras","Starting the 1 minute universal mantra, relax and enjoy,"
Sankrit Mantras,help,"This skill helps you to play holy mantras. You can request songs by saying, open daily mantra. Do you like to start daily mantra?"
Sankrit Mantras,stop,"Thank you for listening to Daily Mantra, have a great day."
Sankrit Mantras,quit,
Ambient Visuals: Lightning Storm,"Alexa, open Ambient Visuals: Lightning Storm",<Short audio>
Ambient Visuals: Lightning Storm,help,This skill provides an ever increasing number of ambient sound and visuals. Please choose from one of the displayed options or say next for a sample. Start or say next
Ambient Visuals: Lightning Storm,stop,
Ambient Visuals: Lightning Storm,quit,
The Dave Ramsey Show,"Alexa, open The Dave Ramsey Show",<Audio only response>
The Dave Ramsey Show,help,"For Help, please visit the help pages on the Amazon web site."
The Dave Ramsey Show,stop,
The Dave Ramsey Show,quit,
The Holy Rosary,"Alexa, open The Holy Rosary",Listen to The Holy Rosary for just $14.95 with an Audible Gold membership. Your membership will automatically renew every month. Cancel anytime. Full terms are in your Alexa app. Would you like to start an Audible membership and begin listening?
The Holy Rosary,help,"For Help, please visit the help pages on the Amazon web site."
The Holy Rosary,stop,
The Holy Rosary,quit,
LDS General Conference,"Alexa, open LDS General Conference",I can play talks from LDS General Conference. What would you like me to play?
LDS General Conference,help,I can play talks from LDS General Conference. What would you like me to play?
LDS General Conference,stop,
LDS General Conference,quit,
Sleep Sounds: Cavern Sounds,"Alexa, open Sleep Sounds: Cavern Sounds",Welcome back! What can I do for you?
Sleep Sounds: Cavern Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Cavern Sounds,stop,
Sleep Sounds: Cavern Sounds,quit,
Ambient Audio: Space Sounds,"Alexa, open Ambient Audio: Space Sounds",<Short audio>
Ambient Audio: Space Sounds,help,This skill provides an ever increasing number of ambient sound and visuals. Please choose from one of the displayed options or say next for a sample. Start or say next
Ambient Audio: Space Sounds,stop,
Ambient Audio: Space Sounds,quit,
Sleep Sounds: Tribal Sounds,"Alexa, open Sleep Sounds: Tribal Sounds",Welcome back! What can I do for you?
Sleep Sounds: Tribal Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Tribal Sounds,stop,
Sleep Sounds: Tribal Sounds,quit,
Acoustic Metronome,"Alexa, open Acoustic Metronome","Welcome to za za zoo Acoustic Metronome. Say the beats per minute you would like me to play. For details, say ""help""."
Acoustic Metronome,help,"za za zoo's Acoustic Metronome will help you play in time. Just say the number of beats per minute you would like me to play. you can choose any rate between 40 and 199. If it keeps getting the wrong value, try saying play first. Like ""play 60"". To hear it for longer, say ""repeat"". If you want to cut it off, say ""alexa stop"". Say the beats you want to play."
Acoustic Metronome,stop,
Acoustic Metronome,quit,
Vintage Radio,"Alexa, open Vintage Radio",Vintage Radio from TuneIn.
Vintage Radio,help,"For Help, please visit the help pages on the Amazon web site."
Vintage Radio,stop,
Vintage Radio,quit,
The Ben Shapiro Show,"Alexa, open The Ben Shapiro Show",You have Stock Prices by Opening Bell enabled. Do you want to open it?
The Ben Shapiro Show,Yes,What stock price would you like me to look up?
The Ben Shapiro Show,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
The Ben Shapiro Show,stop,O.K.
The Ben Shapiro Show,quit,
The Joe Rogan Experience,"Alexa, open The Joe Rogan Experience",You have Stock Prices by Opening Bell enabled. Do you want to open it?
The Joe Rogan Experience,Yes,What stock price would you like me to look up?
The Joe Rogan Experience,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
The Joe Rogan Experience,stop,O.K.
The Joe Rogan Experience,quit,
Podbean Podcast Player,"Alexa, open Podbean Podcast Player",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Podbean Podcast Player,Yes,What stock price would you like me to look up?
Podbean Podcast Player,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Podbean Podcast Player,stop,O.K.
Podbean Podcast Player,quit,
Mark Levin Show,"Alexa, open Mark Levin Show",<Audio only response>
Mark Levin Show,help,"For Help, please visit the help pages on the Amazon web site."
Mark Levin Show,stop,
Mark Levin Show,quit,
Ambient Sounds: Clock Sounds,"Alexa, open Ambient Sounds: Clock Sounds"
Ambient Sounds: Clock Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Ambient Sounds: Clock Sounds,stop,
Ambient Sounds: Clock Sounds,quit,
Sleep Sounds: Duduk Sounds,"Alexa, open Sleep Sounds: Duduk Sounds",Welcome back! What can I do for you?
Sleep Sounds: Duduk Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Duduk Sounds,stop,
Sleep Sounds: Duduk Sounds,quit,
Divine Music: Krishna Flute,"Alexa, open Divine Music: Krishna Flute",I can't find the song divine music krishna flute.TrackNotFoundPromptMusic.PlayMusicIntenten_USdefaultf0dc86b0-e8eb-4a93-a0bd-fe18a322faac1Adm-20180212_202339-1
Divine Music: Krishna Flute,help,"For Help, please visit the help pages on the Amazon web site."
Divine Music: Krishna Flute,stop,
Divine Music: Krishna Flute,quit,
The JOY FM Florida,"Alexa, open The JOY FM Florida",You have Stock Prices by Opening Bell enabled. Do you want to open it?
The JOY FM Florida,Yes,What stock price would you like me to look up?
The JOY FM Florida,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
The JOY FM Florida,stop,O.K.
The JOY FM Florida,quit,
Sleep Sounds: Vacuum Sounds,"Alexa, open Sleep Sounds: Vacuum Sounds",<Short audio>
Sleep Sounds: Vacuum Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Sleep Sounds: Vacuum Sounds,stop,
Sleep Sounds: Vacuum Sounds,quit,
Guitar Backing Tracks,"Alexa, open Guitar Backing Tracks","Just to confirm, you want songs by Premium Guitar Backing Tracks?"
Guitar Backing Tracks,help,"For Help, please visit the help pages on the Amazon web site."
Guitar Backing Tracks,stop,
Guitar Backing Tracks,quit,
NGEN Radio,"Alexa, open NGEN Radio",91.7 NGEN Radio from TuneIn.
NGEN Radio,help,"For Help, please visit the help pages on the Amazon web site."
NGEN Radio,stop,
NGEN Radio,quit,
House Band,"Alexa, open House Band",Welcome to House Band. You'll need to link House Band to your music server. I've sent a card to the Alexa App to help you get started.
House Band,help,"For Help, please visit the help pages on the Amazon web site."
House Band,stop,
House Band,quit,
Ambient Sounds: Shower Sounds,"Alexa, open Ambient Sounds: Shower Sounds"
Ambient Sounds: Shower Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Ambient Sounds: Shower Sounds,stop,
Ambient Sounds: Shower Sounds,quit,
RefNet Christian Radio,"Alexa, open RefNet Christian Radio",You have Stock Prices by Opening Bell enabled. Do you want to open it?
RefNet Christian Radio,Yes,What stock price would you like me to look up?
RefNet Christian Radio,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
RefNet Christian Radio,stop,O.K.
RefNet Christian Radio,quit,
More Cowbell!,"Alexa, open More Cowbell!",You have Stock Prices by Opening Bell enabled. Do you want to open it?
More Cowbell!,Yes,What stock price would you like me to look up?
More Cowbell!,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
More Cowbell!,stop,O.K.
More Cowbell!,quit,
Pitch Pipe,"Alexa, open Pitch Pipe",Please tell me the pitch to play by saying the name of the desired key.
Pitch Pipe,help,"Please tell me the pitch to play by saying the name of the desired key. For example, say, play the key of G."
Pitch Pipe,stop,
Pitch Pipe,quit,
Meditation Spa Music,"Alexa, open Meditation Spa Music",I couldn't find any meditation spa songs.GenreNotFoundPromptMusic.PlayMusicIntenten_USdefault863f35ed-09a8-4571-9a04-5fb6b94b9a7a1Adm-20180212_202339-1
Meditation Spa Music,help,"For Help, please visit the help pages on the Amazon web site."
Meditation Spa Music,stop,
Meditation Spa Music,quit,
Radio Johnny Dollar,"Alexa, open Radio Johnny Dollar",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Radio Johnny Dollar,Yes,What stock price would you like me to look up?
Radio Johnny Dollar,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Radio Johnny Dollar,stop,O.K.
Radio Johnny Dollar,quit,
Relaxing Sounds: Tibetan Flute,"Alexa, open Relaxing Sounds: Tibetan Flute",You were listening to fire Would you like to resume?
Relaxing Sounds: Tibetan Flute,help,You were listening to fire Would you like to resume?
Relaxing Sounds: Tibetan Flute,stop,Good bye.
Relaxing Sounds: Tibetan Flute,quit,
SomaFM,"Alexa, open SomaFM",<Audio only response>
SomaFM,help,"For Help, please visit the help pages on the Amazon web site."
SomaFM,stop,
SomaFM,quit,
Tamil Devotional Songs,"Alexa, open Tamil Devotional Songs",You have Drivetime Devotions enabled. Do you want to open it?
Tamil Devotional Songs,Yes,Which skill do you want to enable?
Tamil Devotional Songs,help,"For Help, please visit the help pages on the Amazon web site."
Tamil Devotional Songs,stop,
Tamil Devotional Songs,quit,
Spreaker Podcast Radio Player,"Alexa, open Spreaker Podcast Radio Player","Welcome to Spreaker. Listen to some recommended podcasts by saying: new this week. To listen to a specific podcast just say: play, followed by the podcast's name. It’s as easy as that. Enjoy!"
Spreaker Podcast Radio Player,help,"Welcome to Spreaker. Listen a podcast by saying: play, followed by the podcast's name. To stop playing, just say: stop. Enjoy!"
Spreaker Podcast Radio Player,stop,No problem!
Spreaker Podcast Radio Player,quit,
Planet Money,"Alexa, open Planet Money",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Planet Money,Yes,What stock price would you like me to look up?
Planet Money,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Planet Money,stop,O.K.
Planet Money,quit,
White Noise Machine,"Alexa, open White Noise Machine",You have Sleep Sounds: White Noise enabled. Do you want to open it?
White Noise Machine,Yes,
White Noise Machine,help,"For Help, please visit the help pages on the Amazon web site."
White Noise Machine,stop,
White Noise Machine,quit,
Ambient Sounds: Heartbeat Sounds,"Alexa, open Ambient Sounds: Heartbeat Sounds",<Short audio>
Ambient Sounds: Heartbeat Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Ambient Sounds: Heartbeat Sounds,stop,
Ambient Sounds: Heartbeat Sounds,quit,
New Orleans Smooth Jazz,"Alexa, open New Orleans Smooth Jazz",Should I play the station new orleans smooth jazz?
New Orleans Smooth Jazz,help,"For Help, please visit the help pages on the Amazon web site."
New Orleans Smooth Jazz,stop,
New Orleans Smooth Jazz,quit,
Ambient Visuals: Rainfall,"Alexa, open Ambient Visuals: Rainfall"
Ambient Visuals: Rainfall,help,This skill provides an ever increasing number of ambient sound and visuals. Please choose from one of the displayed options or say next for a sample. Start or say next
Ambient Visuals: Rainfall,stop,
Ambient Visuals: Rainfall,quit,
Disney Hits Challenge,"Alexa, open Disney Hits Challenge",<Short audio>
Disney Hits Challenge,help,<Short audio>
Disney Hits Challenge,stop,<Short audio>
Disney Hits Challenge,quit,
Sleep Sounds: Clothes Dryer,"Alexa, open Sleep Sounds: Clothes Dryer"
Sleep Sounds: Clothes Dryer,help,"For Help, please visit the help pages on the Amazon web site."
Sleep Sounds: Clothes Dryer,stop,
Sleep Sounds: Clothes Dryer,quit,
Anghami,"Alexa, open Anghami",<Audio only response>
Anghami,help,"For Help, please visit the help pages on the Amazon web site."
Anghami,stop,
Anghami,quit,
Jungle Sounds,"Alexa, open Jungle Sounds",Resuming your Jungle Sounds background
Jungle Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Jungle Sounds,stop,
Jungle Sounds,quit,
Sleep Sounds: Fountain Sounds,"Alexa, open Sleep Sounds: Fountain Sounds",Welcome back! What can I do for you?
Sleep Sounds: Fountain Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Fountain Sounds,stop,
Sleep Sounds: Fountain Sounds,quit,
Christmas Songs,"Alexa, open Christmas Songs",Getting iHeartChristmas station from iHeart Radio
Christmas Songs,help,"For Help, please visit the help pages on the Amazon web site."
Christmas Songs,stop,
Christmas Songs,quit,
The Dan Bongino Show,"Alexa, open The Dan Bongino Show",<Audio only response>
The Dan Bongino Show,help,"For Help, please visit the help pages on the Amazon web site."
The Dan Bongino Show,stop,
The Dan Bongino Show,quit,
tamil radio,"Alexa, open tamil radio",Tamil 89.4 FM from TuneIn.
tamil radio,help,"For Help, please visit the help pages on the Amazon web site."
tamil radio,stop,
tamil radio,quit,
Ambient Sounds: Washing Machine Sounds,"Alexa, open Ambient Sounds: Washing Machine Sounds",<Short audio>
Ambient Sounds: Washing Machine Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Ambient Sounds: Washing Machine Sounds,stop,
Ambient Sounds: Washing Machine Sounds,quit,
Swedish Radio,"Alexa, open Swedish Radio"
Swedish Radio,help,"Ask me to play a channel like P1, P2, P3 or the latest news. You may also ask me to play a program. What would you like to listen to?"
Swedish Radio,stop,Goodbye
Swedish Radio,quit,
Starship Sounds: Ambient Engine Noise,"Alexa, open Starship Sounds: Ambient Engine Noise","Hmm, I don't know that one."
Starship Sounds: Ambient Engine Noise,help,"For Help, please visit the help pages on the Amazon web site."
Starship Sounds: Ambient Engine Noise,stop,
Starship Sounds: Ambient Engine Noise,quit,
Word of the Day,"Alexa, open Word of the Day"
Word of the Day,help,"I'm an AI vocabulary assistant made by UC Berkeley and UCLA graduates to make you smarter. I can run at different levels, either to help new English learners or to boost native speakers who want advanced vocabulary. Ask me for a word. Or, ask for a literary fact."
Word of the Day,stop,Come back later to get a new word or literary fact!
Word of the Day,quit,
Top Ten Countdown,"Alexa, open Top Ten Countdown",There are 241 days to Christmas!
Top Ten Countdown,help,"For Help, please visit the help pages on the Amazon web site."
Top Ten Countdown,stop,
Top Ten Countdown,quit,
oneplace.com,"Alexa, open oneplace.com",<Audio only response>
oneplace.com,help,"For Help, please visit the help pages on the Amazon web site."
oneplace.com,stop,
oneplace.com,quit,
Radio Sherlock Holmes,"Alexa, open Radio Sherlock Holmes",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Radio Sherlock Holmes,Yes,What stock price would you like me to look up?
Radio Sherlock Holmes,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Radio Sherlock Holmes,stop,O.K.
Radio Sherlock Holmes,quit,
Joyce Meyer,"Alexa, open Joyce Meyer",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Joyce Meyer,Yes,What stock price would you like me to look up?
Joyce Meyer,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Joyce Meyer,stop,O.K.
Joyce Meyer,quit,
Affirmation Pod,"Alexa, open Affirmation Pod","Welcome back. Would you like to continue where you last left off, with 193 Career Direction?"
Affirmation Pod,help,"This skill allows you to listen to your favorite podcast: AFFIRMATION POD - Affirmations and Positive Self-Talk | Happiness | Mindfulness |Confidence | Sleep | Positive Affirmations. If you have already been listening to an episode, you will be asked if you want to continue. Otherwise, you will be asked if you want to listen to the newest episode. You can also skip through which episode you want to listen to. By skipping forward, or backward. You can also skip by any number by saying something like, skip five episodes.You are also able to skip forward or back within an episode. To skip within an episode you will need to re invoke the skill name, asking to skip ahead or back followed by the amount of time The newest episode is, 193 Career Direction. Would you like to listen to it?"
Affirmation Pod,stop,Goodbye.
Affirmation Pod,quit,
98.5 The Sports Hub,"Alexa, open 98.5 The Sports Hub",You have Stock Prices by Opening Bell enabled. Do you want to open it?
98.5 The Sports Hub,Yes,What stock price would you like me to look up?
98.5 The Sports Hub,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
98.5 The Sports Hub,stop,O.K.
98.5 The Sports Hub,quit,
myTuner Radio,"Alexa, open myTuner Radio",You have Stock Prices by Opening Bell enabled. Do you want to open it?
myTuner Radio,Yes,What stock price would you like me to look up?
myTuner Radio,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
myTuner Radio,stop,O.K.
myTuner Radio,quit,
Sleep Sounds: Orchestra Sounds,"Alexa, open Sleep Sounds: Orchestra Sounds",Welcome back! What can I do for you?
Sleep Sounds: Orchestra Sounds,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Orchestra Sounds,stop,
Sleep Sounds: Orchestra Sounds,quit,
Top Zing MP3,"Alexa, open Top Zing MP3",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Top Zing MP3,Yes,What stock price would you like me to look up?
Top Zing MP3,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Top Zing MP3,stop,O.K.
Top Zing MP3,quit,
Radio Dragnet,"Alexa, open Radio Dragnet",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Radio Dragnet,Yes,What stock price would you like me to look up?
Radio Dragnet,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Radio Dragnet,stop,O.K.
Radio Dragnet,quit,
iHeart Santa - Ask Santa for Christmas Music,"Alexa, open iHeart Santa - Ask Santa for Christmas Music",You have NORAD Tracks Santa enabled. Do you want to open it?
iHeart Santa - Ask Santa for Christmas Music,Yes,<Audio only response>
iHeart Santa - Ask Santa for Christmas Music,help,"For Help, please visit the help pages on the Amazon web site."
iHeart Santa - Ask Santa for Christmas Music,stop,
iHeart Santa - Ask Santa for Christmas Music,quit,
Sleep Sounds: Rainy Day,"Alexa, open Sleep Sounds: Rainy Day",Welcome back! What can I do for you?
Sleep Sounds: Rainy Day,help,"To play a sound just say play, and then the name of the sound you wish to play. You can say Play thunderstorm, or Play rain, or Play ocean. For a full list of sounds, say List sounds."
Sleep Sounds: Rainy Day,stop,
Sleep Sounds: Rainy Day,quit,
Chinese Music Player,"Alexa, open Chinese Music Player","Welcome to the Chinese Music Player. You can say, play the audio to begin the music."
Chinese Music Player,help,"Welcome to the Chinese Music Player. You can say, play the audio to begin the music."
Chinese Music Player,stop,Good bye.
Chinese Music Player,quit,
Radio Suspense,"Alexa, open Radio Suspense","Welcome to the, Radio Suspense, Podcast. Please say, Play The Audio, to start the podcast."
Radio Suspense,help,"Welcome to the, Radio Suspense, Podcast. Please say, Play The Audio, to start the podcast."
Radio Suspense,stop,Good bye.
Radio Suspense,quit,
"Come, Follow Me Music","Alexa, open Come, Follow Me Music","Here's a sample of Follow Me, by Tryhardninja, on Amazon Music."
"Come, Follow Me Music",help,"For Help, please visit the help pages on the Amazon web site."
"Come, Follow Me Music",stop,
"Come, Follow Me Music",quit,
AccuRadio,"Alexa, open AccuRadio","It looks like you have not linked your account with accuradio, I will take you there to do this in the Alexa App."
AccuRadio,help,"For Help, please visit the help pages on the Amazon web site."
AccuRadio,stop,
AccuRadio,quit,
Sword and Scale,"Alexa, open Sword and Scale",<Audio only response>
Sword and Scale,help,"For Help, please visit the help pages on the Amazon web site."
Sword and Scale,stop,
Sword and Scale,quit,
General Electric Podcast Theater,"Alexa, open General Electric Podcast Theater","Ok, Here's Watch TV with Stream Player"
General Electric Podcast Theater,help,"You can say „start“ followed by the channels name, for example say ""watch abc news"" or ""start channel one"". To see what channels are available please take a look at the skill description in your alexa app. What would you like to do?"
General Electric Podcast Theater,stop,Have a nice day. Please rate this skill in the Skill store if you want. I would appreciate it.
General Electric Podcast Theater,quit,
Relevant Radio,"Alexa, open Relevant Radio",Relevant Radio from TuneIn.
Relevant Radio,help,"For Help, please visit the help pages on the Amazon web site."
Relevant Radio,stop,
Relevant Radio,quit,
Dash Radio,"Alexa, open Dash Radio",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Dash Radio,Yes,What stock price would you like me to look up?
Dash Radio,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Dash Radio,stop,O.K.
Dash Radio,quit,
Ambient Sounds: Dishwasher Sounds,"Alexa, open Ambient Sounds: Dishwasher Sounds",<Short audio>
Ambient Sounds: Dishwasher Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Ambient Sounds: Dishwasher Sounds,stop,
Ambient Sounds: Dishwasher Sounds,quit,
Relaxing Music: Piano Music,"Alexa, open Relaxing Music: Piano Music",I couldn't find any relaxing piano songs.GenreNotFoundPromptMusic.PlayMusicIntenten_USdefault863f35ed-09a8-4571-9a04-5fb6b94b9a7a1Adm-20180212_202339-1
Relaxing Music: Piano Music,help,"For Help, please visit the help pages on the Amazon web site."
Relaxing Music: Piano Music,stop,
Relaxing Music: Piano Music,quit,
Rain Sounds,"Alexa, open Rain Sounds"
Rain Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Rain Sounds,stop,
Rain Sounds,quit,
DNR,"Alexa, open DNR",You have Stock Prices by Opening Bell enabled. Do you want to open it?
DNR,Yes,What stock price would you like me to look up?
DNR,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
DNR,stop,O.K.
DNR,quit,
Guitar Tuner,"Alexa, open Guitar Tuner","welcome to ear trainer, which test would you like to do? You have the choice of triad test, seventh chord test, or all chords."
Guitar Tuner,help,"welcome to ear trainer, which test would you like to do? You have the choice of triad test, seventh chord test, or all chords."
Guitar Tuner,stop,peace
Guitar Tuner,quit,
My Metronome,"Alexa, open My Metronome","Welcome to My Metronome. You can say, 100 beats per minute, to start the metronome."
My Metronome,help,"To start say, 100 beats per minute. To change tempos say, alexa tell my metronome 50 beats per minute. Or say, alexa tell my metronome a little faster. You can also say, alexa ask my metronome what the tempo is. What tempo would you like?"
My Metronome,stop,Good bye.
My Metronome,quit,
Russound Control,"Alexa, open Russound Control",Please go to your Alexa app and link your account.
Russound Control,help,"For Help, please visit the help pages on the Amazon web site."
Russound Control,stop,
Russound Control,quit,
Lyric Finder,"Alexa, open Lyric Finder",Welcome to Recipe Finder. I can find you a recipe based on the ingredients in your fridge. Just list up to 5 ingredients you would like to use.
Lyric Finder,help,Here's some help. I can help you find you a recipe based on the ingredients in your fridge. All you need to do is list some ingredients and I will offer up some tasty recipes for you that use those ingredients. What ingredients would you like to use?
Lyric Finder,stop,Good luck with dinner
Lyric Finder,quit,
Pocket Casts,"Alexa, open Pocket Casts",<Audio only response>
Pocket Casts,help,"For Help, please visit the help pages on the Amazon web site."
Pocket Casts,stop,
Pocket Casts,quit,
Set the Mood,"Alexa, open Set the Mood",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Set the Mood,Yes,What stock price would you like me to look up?
Set the Mood,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Set the Mood,stop,O.K.
Set the Mood,quit,
Song Keeper for Spotify,"Alexa, open Song Keeper for Spotify",You have Zoo Keeper enabled. Do you want to open it?
Song Keeper for Spotify,Yes,Welcome to Zookeeper. Say the name of an animal or ask for help
Song Keeper for Spotify,help,"I currently know 39 animals. Here are some examples: wolf, peacock, cheetah, lion. Say the name of one."
Song Keeper for Spotify,stop,Thanks for talking to Zookeeper
Song Keeper for Spotify,quit,
Ambient Sounds: Clothes Dryer Sounds,"Alexa, open Ambient Sounds: Clothes Dryer Sounds",<Short audio>
Ambient Sounds: Clothes Dryer Sounds,help,"For Help, please visit the help pages on the Amazon web site."
Ambient Sounds: Clothes Dryer Sounds,stop,
Ambient Sounds: Clothes Dryer Sounds,quit,
Ambient Visuals: Beachfront,"Alexa, open Ambient Visuals: Beachfront",You have Stock Prices by Opening Bell enabled. Do you want to open it?
Ambient Visuals: Beachfront,Yes,What stock price would you like me to look up?
Ambient Visuals: Beachfront,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
Ambient Visuals: Beachfront,stop,O.K.
Ambient Visuals: Beachfront,quit,
Trump (unauthorized and unfiltered),"Alexa, open Trump (unauthorized and unfiltered)","Welcome to Trumpdown unofficial. I can answer how many years, months, weeks, days, hours, minutes, or seconds until Donald Trump is out of office."
Trump (unauthorized and unfiltered),help,"I can answer how many years, months, weeks, days, hours, minutes, or seconds until Donald Trump is out of office."
Trump (unauthorized and unfiltered),stop,Tiny hands is gone in 1 year 8 months 23 days 11 hours 18 minutes and 50 seconds
Trump (unauthorized and unfiltered),quit,
Calm Radio,"Alexa, open Calm Radio",Calm Radio from TuneIn.
Calm Radio,help,"For Help, please visit the help pages on the Amazon web site."
Calm Radio,stop,
Calm Radio,quit,
Baby Lullaby,"Alexa, open Baby Lullaby","Here's a sample of Baby Lullaby Music, by Einstein Baby Lullaby Academy, on Amazon Music."
Baby Lullaby,help,"For Help, please visit the help pages on the Amazon web site."
Baby Lullaby,stop,
Baby Lullaby,quit,
A James Torme Christmas,"Alexa, open A James Torme Christmas",
A James Torme Christmas,help,"For Help, please visit the help pages on the Amazon web site."
A James Torme Christmas,stop,
A James Torme Christmas,quit,
Ambient Visuals: Fishbowl,"Alexa, open Ambient Visuals: Fishbowl"
Ambient Visuals: Fishbowl,help,This skill provides an ever increasing number of ambient sound and visuals. Please choose from one of the displayed options or say next for a sample. Start or say next
Ambient Visuals: Fishbowl,stop,
Ambient Visuals: Fishbowl,quit,
Song Finder,"Alexa, open Song Finder","Welcome to Song Finder, lets find your song!"
Song Finder,help,You can ask me to search a song by saying search and then some words of the song!
Song Finder,stop,Goodbye!
Song Finder,quit,
The Music Man,"Alexa, open The Music Man",<Audio only response>
The Music Man,help,"For Help, please visit the help pages on the Amazon web site."
The Music Man,stop,
The Music Man,quit,
Eventseeker,"Alexa, open Eventseeker",<Audio only response>
Eventseeker,help,"For Help, please visit the help pages on the Amazon web site."
Eventseeker,stop,
Eventseeker,quit,
The Podcast Player,"Alexa, open The Podcast Player",You have Stock Prices by Opening Bell enabled. Do you want to open it?
The Podcast Player,Yes,What stock price would you like me to look up?
The Podcast Player,help,"I can tell you the stock price of any publicly traded company such as Apple, Tesla, Microsoft, and many more. Which would you like?"
The Podcast Player,stop,O.K.
The Podcast Player,quit,
World's Toughest Podcast,"Alexa, open World's Toughest Podcast","Sorry, I don’t know that one. But you can ask me to recommend a podcast.NoProgramPromptMusic.PlayProgramIntenten_USdefaultf3da0dd4-c9cb-4fcd-9487-e2f42a5cc96d1Adm-20181031_165903-1"
World's Toughest Podcast,help,"For Help, please visit the help pages on the Amazon web site."
World's Toughest Podcast,stop,
World's Toughest Podcast,quit,
Ambient Sounds: Vacuum Sounds,"Alexa, open Ambient Sounds: Vacuum Sounds"
